order,word,phonetic,example,note,definition_en
1,food,/fuːd/,He enjoyed trying new foods while traveling abroad.,,
2,meat,/miːt/,Grilled chicken breast is a lean and flavorful meat option for a healthy dinner.,,
3,fish,/fɪʃ/,He used white fish to make fish and vegetable stir-fry for a healthy dinner.,,
4,chicken,/ˈtʃɪkən/,He grilled a juicy chicken breast for his dinner.,,
5,vegetable,/ˈvɛdʒtəbl/,"Fresh vegetables like tomatoes, cucumbers, and lettuce make a delicious salad.",,
6,cucumber,/ˈkjuːˌkʌmbɚ/,He discovered the soothing properties of cucumber slices on his tired eyes after a long day.,,
7,potato,/pəˈteɪtoʊ/,He used leftover mashed potatoes to make cheesy potato croquettes.,,
8,onion,/ˈʌnjən/,I added chopped green onions to my Asian-inspired noodle dish.,,
9,tomato,/təˈmeɪtoʊ/,He made a tomato and avocado salad with a zesty lemon dressing.,,
10,carrot,/ˈkærət/,He pretended the carrot was a microphone and sang a silly song in front of the mirror.,,
11,pepper,/ˈpɛpɚ/,"As a chef, I always make sure to have freshly ground pepper on hand to elevate the flavors of my dishes.",,
12,fruit,/fruːt/,"For a refreshing summer treat, try blending frozen fruit, like bananas and berries, into a creamy smoothie.",,
13,apple,/ˈæpəl/,Can you please pass me that shiny red apple?,,
14,orange,/ˈɔːrɪndʒ/,Orange slices make a healthy and tasty snack.,,
15,grape,/ɡreɪp/,"A teaspoon of grape vinegar brightened up the tomato soup, giving it a pleasant tang.",,
16,banana,/bəˈnænə/,Bananas are my go-to ingredient for making a creamy and delicious smoothie in the morning.,,
17,peach,/piːtʃ/,He shared a juicy peach with his friend during a picnic in the park.,,
18,lemon,/ˈlɛmən/,A few drops of lemon juice in a glass of water make for a simple and refreshing detoxifying drink.,,
19,milk,/mɪlk/,Consuming milk can help maintain healthy skin due to the presence of vitamin A.,,
20,cheese,/tʃiːz/,Blue cheese crumbles are a tasty addition to burgers or salads.,,
21,butter,/ˈbʌtɚ/,Butter is a key ingredient in making flaky and delicious pie crusts.,,
22,egg,/ɛɡ/,Can you help me crack the eggs for the cake batter?,,
23,cream,/kriːm/,He stirred cream into his pasta sauce to make it rich and creamy.,,
