order,word,phonetic,example,note,definition_en
1,man,/mæn/,"This is my friend, he's a nice man.",,
2,woman,/ˈwʊmən/,This is my sister; she's a kind woman.,,
3,boy,/bɔɪ/,This is my little brother; he's a playful boy.,,
4,girl,/ɡɝl/,This is my friend; she's a cheerful girl.,,
5,friend,/frɛnd/,David and Samantha became friends after meeting at a book club and discovered their shared passion for literature.,,
6,boyfriend,/ˈbɔɪfrɛnd/,"""Will you be my boyfriend?"" she asked, hoping for a positive response.",,
7,girlfriend,/ˈɡɝlfrɛnd/,"""Will you be my girlfriend?"" he asked, hoping for a positive response.",,
8,person,/ˈpɝsən/,"As a responsible person, it is important to be mindful of our impact on the environment.",,
9,people,/ˈpi:pəl/,It is important to listen to the voices of the people and address their concerns.,,
10,adult,"/əˈdʌlt/, /ˈædʌlt/",Adults have the freedom to make their own decisions and choices.,,
11,baby,/ˈbeɪbi/,A babysitter was hired to take care of the baby while the parents were out.,,
12,Mr,/ˈmɪstɚ/,Mr. Lee is the teacher in charge of the science department.,,
13,Mrs,/ˈmɪsɪz/,Mrs. Smith will chair the committee meeting tomorrow.,,
14,miss,/mɪs/,Miss Johnson greeted the guests with a warm smile as they arrived at the party.,,
