order,word,phonetic,example,note,definition_en
1,intelligent,,,,
2,unintelligent,,,,
3,pleasant,,,,
4,unpleasant,,,,
5,careful,,,,
6,careless,,,,
7,polite,,,,
8,impolite,,,,
9,friendly,,,,
10,unfriendly,,,,
11,usual,,,,
12,unusual,,,,
13,lucky,,,,
14,unlucky,,,,
15,complete,,,,
16,incomplete,,,,
17,healthy,,,,
18,unhealthy,,,,
19,popular,,,,
20,unpopular,,,,
21,safe,,,,
22,unsafe,,,,
23,well,,,,
24,unwell,,,,
25,important,,,,
26,unimportant,,,,
27,possible,,,,
28,impossible,,,,
29,formal,,,,
30,informal,,,,
31,dead,,,,
32,alive,,,,
