order,word,phonetic,example,note,definition_en
1,can,,,,
2,may,,,,
3,must,,,,
4,will,,,,
5,could,,,,
6,might,,,,
7,would,,,,
8,should,,,,
9,used to,,,,
10,to mean,,,,
11,to check,,,,
12,to carry,,,,
13,to keep,,,,
14,to wait,,,,
15,to compare,,,,
16,to improve,,,,
17,to try,,,,
18,to prefer,,,,
19,to repeat,,,,
20,to follow,,,,
21,to allow,,,,
22,to hurry,,,,
23,to change,,,,
24,to complete,,,,
25,to pick,,,,
26,to drop,,,,
27,to reduce,,,,
28,to continue,,,,
29,to stay,,,,
30,to point,,,,
31,to enter,,,,
32,to refuse,,,,
33,to return,,,,
34,have to,,,,
35,to break,,,,
36,take care,,,,
37,to worsen,,,,
