order,word,phonetic,example,note,definition_en
1,countryside,,,,
2,village,,,,
3,the country,,,,
4,rural,,,,
5,district,,,,
6,urban,,,,
7,downtown,,,,
8,amusement park,,,,
9,gas station,,,,
10,police station,,,,
11,prison,,,,
12,city hall,,,,
13,market,,,,
14,library,,,,
15,church,,,,
16,mosque,,,,
17,temple,,,,
18,avenue,,,,
19,alley,,,,
20,boulevard,,,,
21,traffic,,,,
22,traffic jam,,,,
23,road,,,,
24,highway,,,,
25,expressway,,,,
26,bridge,,,,
27,path,,,,
28,underpass,,,,
29,noise,,,,
30,pollution,,,,
31,to cross,,,,
32,across,,,,
33,to move,,,,
34,noisy,,,,
35,local,,,,
36,tower,,,,
