order,word,phonetic,example,note,definition_en
1,atom,,,,
2,organism,,,,
3,chemical,,,,
4,gas,,,,
5,liquid,,,,
6,solid,,,,
7,material,,,,
8,substance,,,,
9,electric,,,,
10,real,,,,
11,systematic,,,,
12,metal,,,,
13,plastic,,,,
14,iron,,,,
15,gold,,,,
16,silver,,,,
17,carbon,,,,
18,oxygen,,,,
19,stone,,,,
20,to research,,,,
21,method,,,,
22,example,,,,
23,to invent,,,,
24,inventor,,,,
25,to discover,,,,
26,discovery,,,,
27,tool,,,,
28,fact,,,,
29,reason,,,,
30,technology,,,,
31,data,,,,
32,focus,,,,
33,engine,,,,
34,sound,,,,
35,laboratory,,,,
36,result,,,,
