order,word,phonetic,example,note,definition_en
1,course,,,,
2,lesson,,,,
3,subject,,,,
4,level,,,,
5,semester,,,,
6,major,,,,
7,classmate,,,,
8,partner,,,,
9,dictionary,,,,
10,exam,,,,
11,test,,,,
12,practice,,,,
13,activity,,,,
14,problem,,,,
15,to solve,,,,
16,grade,,,,
17,project,,,,
18,research,,,,
19,summary,,,,
20,article,,,,
21,page,,,,
22,whiteboard,,,,
23,cafeteria,,,,
24,list,,,,
25,line,,,,
26,note,,,,
27,to pass,,,,
28,to fail,,,,
29,present,,,,
30,absent,,,,
31,junior,,,,
32,to focus,,,,
33,freshman,,,,
34,sophomore,,,,
35,senior,,,,
36,board,,,,
37,drawing,,,,
