order,word,phonetic,example,note,definition_en
1,media,,,,
2,advice column,,,,
3,break,,,,
4,to broadcast,,,,
5,broadcast,,,,
6,channel,,,,
7,commercial,,,,
8,edition,,,,
9,to publish,,,,
10,to edit,,,,
11,episode,,,,
12,front page,,,,
13,to cover,,,,
14,headline,,,,
15,host,,,,
16,to interview,,,,
17,interview,,,,
18,to introduce,,,,
19,item,,,,
20,journal,,,,
21,listener,,,,
22,live,,,,
23,network,,,,
24,station,,,,
25,piece,,,,
26,podcast,,,,
27,press,,,,
28,reader,,,,
29,to report,,,,
30,show,,,,
31,soap opera,,,,
32,studio,,,,
33,to view,,,,
34,viewer,,,,
35,audience,,,,
36,to subscribe,,,,
37,to advertise,,,,
