order,word,phonetic,example,note,definition_en
1,to export,,,,
2,to import,,,,
3,to promote,,,,
4,to invest,,,,
5,to trade,,,,
6,office,,,,
7,deal,,,,
8,offer,,,,
9,profession,,,,
10,career,,,,
11,occupation,,,,
12,agreement,,,,
13,contract,,,,
14,business plan,,,,
15,to interview,,,,
16,interview,,,,
17,competition,,,,
18,opportunity,,,,
19,professional,,,,
20,commercial,,,,
21,unemployment,,,,
22,financial,,,,
23,supply,,,,
24,demand,,,,
25,service,,,,
26,mine,,,,
27,plant,,,,
28,workshop,,,,
29,garage,,,,
30,headquarters,,,,
31,unemployed,,,,
32,consumer,,,,
33,partner,,,,
34,qualified,,,,
35,crew,,,,
36,to manage,,,,
37,resource,,,,
38,firm,,,,
39,marketing,,,,
40,working,,,,
41,skilled,,,,
