order,word,phonetic,example,note,definition_en
1,amazed,,,,
2,to anger,,,,
3,anxious,,,,
4,anxiety,,,,
5,approval,,,,
6,ashamed,,,,
7,boredom,,,,
8,cheerful,,,,
9,depressed,,,,
10,desire,,,,
11,eager,,,,
12,embarrassed,,,,
13,excitement,,,,
14,frightened,,,,
15,glad,,,,
16,grateful,,,,
17,hate,,,,
18,guilty,,,,
19,interest,,,,
20,interested,,,,
21,jealousy,,,,
22,lonely,,,,
23,mad,,,,
24,pleasure,,,,
25,to bully,,,,
26,to sadden,,,,
27,satisfaction,,,,
28,to scare,,,,
29,to satisfy,,,,
30,stressed,,,,
31,to calm,,,,
32,to shock,,,,
33,to frighten,,,,
34,hunger,,,,
35,self-respect,,,,
36,horror,,,,
37,exhausted,,,,
