order,word,phonetic,example,note,definition_en
1,black pepper,,,,
2,bread roll,,,,
3,cheeseburger,,,,
4,curry,,,,
5,fruit salad,,,,
6,garlic,,,,
7,green bean,,,,
8,lettuce,,,,
9,loaf,,,,
10,mint,,,,
11,pancake,,,,
12,peanut butter,,,,
13,plant-based,,,,
14,popcorn,,,,
15,pickle,,,,
16,raw,,,,
17,ripe,,,,
18,take-away,,,,
19,sugar-free,,,,
20,mashed potato,,,,
21,croissant,,,,
22,wrap,,,,
23,cupcake,,,,
24,cheesecake,,,,
25,donut,,,,
26,low-fat diet,,,,
27,low-carb diet,,,,
28,gluten-free diet,,,,
29,calorie,,,,
30,nutrition,,,,
31,chocolate,,,,
32,pepper,,,,
33,Jell-O,,,,
