order,word,phonetic,example,note,definition_en
1,annoyed,,,,
2,automatic,,,,
3,aware,,,,
4,human,,,,
5,basic,,,,
6,central,,,,
7,complex,,,,
8,confused,,,,
9,convenient,,,,
10,cultural,,,,
11,current,,,,
12,disappointed,,,,
13,drunk,,,,
14,eastern,,,,
15,embarrassing,,,,
16,equal,,,,
17,huge,,,,
18,essential,,,,
19,familiar,,,,
20,fixed,,,,
21,global,,,,
22,historical,,,,
23,imaginary,,,,
24,indoor,,,,
25,injured,,,,
26,innocent,,,,
27,legal,,,,
28,magic,,,,
29,native,,,,
30,northern,,,,
31,traditional,,,,
32,ancient,,,,
33,secret,,,,
34,big,,,,
35,hidden,,,,
