order,word,phonetic,example,note,definition_en
1,education,,,,
2,to educate,,,,
3,educational,,,,
4,educated,,,,
5,academic,,,,
6,assignment,,,,
7,classwork,,,,
8,campus,,,,
9,diploma,,,,
10,adult education,,,,
11,higher education,,,,
12,private,,,,
13,private school,,,,
14,kindergarten,,,,
15,grad,,,,
16,to graduate,,,,
17,undergraduate,,,,
18,graduation,,,,
19,degree,,,,
20,lecturer,,,,
21,pupil,,,,
22,period,,,,
23,to review,,,,
24,to attend,,,,
25,to drop out,,,,
26,to examine,,,,
27,exercise,,,,
28,examination,,,,
29,quiz,,,,
30,tuition,,,,
31,to [hit] the books,,,,
32,genius,,,,
