topic_index,topic_title,topic_url,order,word,phonetic,example,note,definition_en
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,1,thundering,/ˈθəndɝɪŋ/,"As the explorers approached the entrance, the thundering cave impressed them with its colossal dimensions.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,2,gargantuan,/ɡɑɹˈɡæntʃuən/,The construction project aimed to build a gargantuan skyscraper that would dominate the city skyline.,,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,3,jumbo,/ˈdʒəmboʊ/,"The family ordered a jumbo pizza to satisfy their hunger, featuring an oversized crust and generous toppings.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,4,whopping,/ˈwɑpɪŋ/,The whopping prize money drew competitors from all over the world to the prestigious tournament.,,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,5,humongous,/hjuˈmɔŋɡəs/,The explorer marveled at the humongous icebergs that floated majestically in the Arctic Ocean.,,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,6,brobdingnagian,/ˌbɹɔbdɪɡˈnæɡiən/,"The chef presented a brobdingnagian cake at the center of the banquet hall, impressing everyone with its grandeur.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,7,ginormous,/dʒˈɪnoːɹməs/,"The ginormous pumpkin at the county fair broke records for its size, drawing crowds of amazed spectators.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,8,colossal,/kəˈɫɑsəɫ/,The ancient ruins revealed the remains of a colossal structure that once stood as a testament to architectural marvels.,,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,9,thumping,/ˈθəmpɪŋ/,"The company celebrated a thumping success with the launch of its groundbreaking product, gaining widespread acclaim.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,10,walloping,/ˈwɔɫəpɪŋ/,"The company reported a walloping increase in profits, exceeding all expectations for the quarter.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,11,infinitesimal,/ˌɪnfɪnɪˈtɛsɪməɫ/,The infinitesimal crack in the glass was barely visible to the naked eye.,,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,12,titchy,/tˈɪtʃi/,The titchy kitten struggled to climb up the tall couch.,,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,13,shrimpy,/ʃɹˈɪmpi/,The backpacker carried a shrimpy tent that was perfect for solo camping trips.,,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,14,vest-pocket,/vˈɛstpˈɑːkɪt/,He always carried a vest-pocket notebook to jot down his creative ideas whenever inspiration struck.,,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,15,wee,/ˈwi/,"The toddler toddled around the garden, picking up wee flowers with tiny hands.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,16,ickle,/ˈaɪkəl/,"The ickle puppy snuggled into its bed, looking adorable and tiny.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,17,stupendous,/stuˈpɛndəs/,"The company faced stupendous debts, making it difficult to recover financially.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,18,prodigious,/pɹəˈdɪdʒəs/,The earthquake caused a prodigious amount of damage to the city.,,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,19,stately,/ˈsteɪtɫi/,"The stately mountain range stretched across the horizon, displaying a rugged and impressive natural landscape.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,20,altitudinous,/ˌæltɪtˈuːdɪnəs/,"The altitudinous mountain peaks were covered in snow, creating a breathtaking and majestic vista.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,21,sweeping,/ˈswipɪŋ/,The sweeping coastline was visible from the hilltop.,,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,22,commodious,/kəˈmoʊdiəs/,"Despite the car's compact exterior, the interior is commodious, offering ample legroom and cargo space.",,
1,Size and Magnitude,https://langeek.co/en/vocab/subcategory/5615/learn,23,voluminous,/vəˈɫumənəs/,She wore a voluminous gown that swept across the ballroom floor.,,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,1,unwieldy,/ənˈwiɫdi/,She struggled to control the unwieldy shopping cart as it veered in different directions.,,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,2,hefty,/ˈhɛfti/,"After the workout, she lifted a hefty dumbbell to strengthen her arm muscles.",,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,3,cumbersome,/ˈkəmbɝsəm/,Carrying the cumbersome boxes up the stairs was exhausting.,,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,4,unyielding,/ənˈjiɫdɪŋ/,"The unyielding steel structure of the bridge withstood the powerful forces of the storm, remaining intact.",,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,5,wobbly,/ˈwɑbəɫi/,"The newborn giraffe took its first wobbly steps, getting used to the long legs that would soon carry it with grace.",,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,6,tenuous,/ˈtɛnjəwəs/,The spider's web was so tenuous that even the slightest breeze could break it.,,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,7,rugged,/ˈɹəɡəd/,"The backpacker invested in a rugged tent, ensuring it could withstand the unpredictable weather conditions during the wilderness expedition.",,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,8,steadfast,/ˈstɛdˌfæst/,"Despite the strong winds, the tree remained steadfast, firmly rooted in the ground.",,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,9,ponderous,/ˈpɑndɝəs/,The ponderous sofa wouldn't fit through the narrow hallway.,,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,10,unfaltering,/ʌnfˈɑːltɚɹɪŋ/,"Despite facing criticism, she remained unfaltering in her pursuit of her dreams.",,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,11,unwavering,/ənˈweɪvɝɪŋ/,"Despite the storm's fury, his unwavering resolve kept him moving forward.",,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,12,tensile,/ˈtɛnsəɫ/,"The silk thread is highly tensile, allowing it to stretch without snapping.",,
2,Weight and Stability,https://langeek.co/en/vocab/subcategory/5616/learn,13,indestructible,/ˌɪndəˈstɹəktɪbəɫ/,The superhero's indestructible shield deflected all attacks.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,1,bumper,/ˈbəmpɝ/,This year's bumper harvest of wheat ensured there would be plenty of grain for the entire region.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,2,superabundant,/sˌuːpɚɹɐbˈʌndənt/,Researchers were surprised to find a superabundant population of a rare butterfly species in the remote meadow.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,3,luxuriant,/ɫəɡˈʒɝiənt/,"The garden displayed luxuriant blooms in a riot of colors, attracting butterflies and bees.",,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,4,skimpy,/ˈskɪmpi/,The restaurant offered a skimpy portion of fries with the meal.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,5,measly,/ˈmizɫi/,"The employee received a measly bonus at the end of the year, much less than expected.",,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,6,astronomical,/ˌæstɹəˈnɑmɪkəɫ/,"The cost of the new space mission was astronomical, reaching billions of dollars.",,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,7,meager,/ˈmiɡɝ/,"The family survived on a meager income, struggling to make ends meet.",,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,8,exiguous,/ɛɡzˈɪɡjuːəs/,The explorer had an exiguous supply of food for the long journey through the wilderness.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,9,copious,/ˈkoʊpiəs/,"The book is copious in its exploration of the historical context, providing readers with a comprehensive understanding.",,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,10,myriad,/ˈmɪɹiəd/,"In the vast desert, there are myriad stars visible in the night sky.",,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,11,to decrement,/dˈɛkɹɪmənt/,The team decided to decrement the budget for the upcoming project.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,12,to deduct,/dɪˈdəkt/,The teacher instructed the students to deduct points for incorrect answers on the quiz.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,13,to curtail,/kɝˈteɪɫ/,Rising costs have led many companies to curtail benefits and perks for employees in recent years.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,14,to tail off,/tˈeɪl ˈɔf/,The excitement of the event began to tail off towards the end.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,15,to dwindle,/ˈdwɪndəɫ/,The water level in the reservoir began to dwindle during the dry season.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,16,to soar,/sɔr/,The price of Bitcoin soared to an all-time high last week.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,17,to snowball,/ˈsnoʊˌbɔɫ/,"The social media campaign began to snowball, gaining widespread attention and support.",,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,18,upswing,"/ˈəpˌswɪŋ/, /əpˈswɪŋ/",The company experienced an upswing in sales after launching their new product line.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,19,abatement,/əˈbeɪtmənt/,The city implemented noise abatement measures to reduce the impact of traffic sounds in residential areas.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,20,cornucopia,/ˌkɔɹnəˈkoʊpiə/,The library provides a cornucopia of resources for students.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,21,augmentation,/ˌɑɡmɛnˈteɪʃən/,The recent augmentation of staff has significantly improved the efficiency of the department.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,22,proliferation,/ˌpɹoʊɫɪfɝˈeɪʃən/,The proliferation of smartphones has revolutionized how we communicate.,,
3,Quantity,https://langeek.co/en/vocab/subcategory/5617/learn,23,upsurge,/ˈəpˌsɝdʒ/,There was an unexpected upsurge in stock prices following the positive earnings report.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,1,to recede,/ɹɪˈsid/,"As the sun dipped below the horizon, the colors of the sunset receded.",,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,2,to redouble,/ɹiˈdəbəɫ/,"After the criticism, she redoubled her efforts to improve her performance.",,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,3,to compound,"/ˈkɑmpaʊnd/, /kəmˈpaʊnd/",Ignoring the initial warning signs only served to compound the difficulties the team faced in completing the project on time.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,4,to aggrandize,/əˈɡɹænˌdaɪz/,They had aggrandized their company's success in the report.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,5,to assuage,/əˈsweɪdʒ/,She tried to assuage his fears by reassuring him that everything would be alright.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,6,to exalt,/ɪɡˈzɔɫt/,"The breathtaking sunset served to exalt the beauty of the landscape, casting vibrant hues across the sky.",,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,7,to attenuate,/əˈtɛnjuˌeɪt/,The effectiveness of the treatment has attenuated over time.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,8,to stifle,/ˈstaɪfəɫ/,The strict rules and regulations served to stifle creativity and innovation within the organization.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,9,to palliate,/pˈælɪˌeɪt/,The public relations team worked to palliate the negative impact of the scandal by releasing a carefully crafted statement.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,10,to wane,/ˈweɪn/,The popularity of the trend is currently waning among the younger generation.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,11,to step up,/stˈɛp ˈʌp/,The government decided to step up security measures in response to the increased threat.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,12,to tamp down,/tˈæmp dˈaʊn/,The firefighter worked to tamp down the flames with a fire extinguisher.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,13,drastic,/ˈdɹæstɪk/,She made the drastic decision to quit her job and travel the world.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,14,searing,/ˈsɪɹɪŋ/,The searing heat of the desert made it difficult to travel during the day.,,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,15,unmitigated,/ənˈmɪtəˌɡeɪtɪd/,"The unmitigated chaos ensued as the protesters clashed with law enforcement, resulting in widespread violence.",,
4,Intensity,https://langeek.co/en/vocab/subcategory/5618/learn,16,mitigation,/ˌmɪtɪˈɡeɪʃən/,The construction project included mitigation measures to minimize the impact on the local ecosystem and wildlife.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,1,breakneck,/ˈbreɪkˌnek/,The breakneck speed of the roller coaster left riders exhilarated.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,2,express,/ɪkˈsprɛs/,The express train offers a direct and speedy journey between major cities.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,3,nimble,/ˈnɪmbəɫ/,The nimble squirrel darted between branches with ease.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,4,lickety-split,/lˈɪkɪɾisplˈɪt/,"The project was completed in a lickety-split fashion, much to everyone's surprise.",,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,5,blistering,/ˈbɫɪstɝɪŋ/,"The race car set a blistering pace, leaving its competitors far behind on the track.",,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,6,supersonic,/ˌsupɝˈsɑnɪk/,"The fighter jet can travel at supersonic speeds, making it highly agile in aerial combat.",,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,7,lightning,/ˈlaɪtnɪŋ/,"The runner set a lightning pace, leaving his competitors far behind.",,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,8,expeditious,/ˌɛkspəˈdɪʃəs/,The expeditious completion of the project impressed the clients.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,9,flat out,/flˈæt ˈaʊt/,The athlete sprinted flat out to cross the finish line ahead of the competition.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,10,dilatory,/ˈdɪɫəˌtɔɹi/,The dilatory response from the government agencies led to a prolonged resolution of the issue.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,11,languid,/ˈɫæŋɡwəd/,"She walked with a languid grace, turning heads wherever she went.",,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,12,plodding,/ˈpɫɑdɪŋ/,We observed the plodding march of the elderly hikers as they navigated the steep mountain trail.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,13,laggard,/ˈɫæɡɝd/,Concerns arose for the teacher as the student's laggard pace became evident in their progress.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,14,to slacken,/ˈsɫækən/,The hiker felt his pace slacken as he reached the uphill portion of the trail.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,15,to outpace,/ˈaʊtˌpeɪs/,The technology sector continues to outpace other industries in terms of innovation.,,
5,Pace,https://langeek.co/en/vocab/subcategory/5619/learn,16,to expedite,/ˈɛkspɪˌdaɪt/,The use of express shipping will help expedite the delivery of the package.,,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,1,convex,"/ˈkɑnˌvɛks/, /kənˈvɛks/",The convex mirror in the hallway made the space appear larger than it actually was.,,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,2,hexagonal,/hɛkˈsæɡənəɫ/,"The honeycomb displayed a hexagonal arrangement of cells, efficiently utilizing space in the beehive.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,3,concave,"/ˈkɑnkeɪv/, /kɑnˈkeɪv/","The concave mirror focused the light into a single point, making it perfect for starting a fire.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,4,trapezoidal,/tɹˈæpɪzˌɔɪdəl/,"The school auditorium had trapezoidal seating arrangements, optimizing sightlines for a better view of the stage.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,5,curvilinear,/ˌkɝvəˈlɪniɚ/,The curvilinear shape of the modern sculpture in the park contrasted sharply with the surrounding geometric structures.,,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,6,polygonal,/pəˈɫɪɡənəɫ/,The computer graphics program allowed users to create polygonal shapes for various design purposes.,,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,7,annular,/ˈænjəɫɝ/,"The ornate mirror had an annular frame, adding a touch of elegance to the room.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,8,ellipsoidal,/ɪlˈɪpsɔɪdəl/,"The gemstone had an ellipsoidal cut, enhancing its brilliance with a unique oval shape.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,9,parabolic,/ˌpɛɹəˈbɑɫɪk/,"The satellite dish is parabolic, designed to focus signals at a single point.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,10,octagonal,/ɑkˈtæɡənəɫ/,"The table in the conference room had an octagonal surface, providing ample space for discussions.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,11,tetrahedral,/tˌɛtɹɐhˈiːdɹəl/,"The chemist explained that a methane molecule has a tetrahedral geometry, with the carbon atom at the center.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,12,pentagonal,/pɛntˈæɡənəl/,"The decorative tiles on the patio had a pentagonal pattern, creating an interesting geometric design.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,13,cone-shaped,/kˈoʊnʃˈeɪpt/,"The birthday hat was cone-shaped, adorned with colorful patterns for a festive look.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,14,coiled,/ˈkɔɪɫd/,"The gymnast executed a perfect flip, displaying a coiled form in mid-air before landing gracefully.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,15,tubular,/ˈtubjəɫɝ/,The exhaust system of the car included tubular components for efficient gas flow.,,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,16,pyramidal,/pɝˈæmədəɫ/,"The ancient Mayan temple had a pyramidal structure, showcasing architectural precision.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,17,toroidal,/tˈoːɹɔɪdəl/,"The toroidal doughnut was freshly baked and glazed, tempting everyone with its sweet aroma.",,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,18,bulbous,/ˈbəɫbəs/,The plant's bulbous roots stored nutrients through the dry season.,,
6,Shapes,https://langeek.co/en/vocab/subcategory/5620/learn,19,oblong,/ˈɑbɫɔŋ/,The rug in the living room was an attractive oblong with intricate patterns.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,1,pivotal,/ˈpɪvətəɫ/,The research findings were pivotal in shaping the scientific community's understanding of the newly discovered phenomenon.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,2,weighty,"/ˈweɪˌti/, /ˈweɪti/",The weighty decision to invest in renewable energy reflects the company's commitment to sustainability.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,3,grave,/ɡreɪv/,"The government issued a grave warning about the impending natural disaster, urging residents to evacuate.",,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,4,focal,/ˈfoʊkəɫ/,The focal event of the conference was the keynote speech by the renowned expert.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,5,ascendant,/əˈsɛndənt/,"His ideas were ascendant, shaping the direction of the entire project.",,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,6,momentous,/moʊˈmɛntəs/,"As the world stood witness to the historic event, the momentous peace agreement was signed, signaling a new era of cooperation and stability in the region.",,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,7,preeminent,/pɹiˈɛmənənt/,"As a preeminent scholar in the field, Professor Smith has made groundbreaking contributions to quantum physics.",,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,8,seminal,/ˈsɛmənəɫ/,Darwin's seminal work on the Origin of Species established the theory of evolution by natural selection.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,9,cardinal,"/ˈkɑɹdənəɫ/, /ˈkɑɹdɪnəɫ/","Honesty is a cardinal principle in their code of ethics, essential for maintaining trust.",,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,10,petty,/ˈpɛˌti/,The argument stemmed from a petty disagreement over office supplies.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,11,piffling,/pˈɪflɪŋ/,The argument over the color of the office walls seemed piffling compared to the larger issues facing the company.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,12,piddling,"/ˈpɪdəɫɪŋ/, /ˈpɪdɫɪŋ/",The piddling amount of loose change in his pocket was not enough to cover the cost of the coffee.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,13,peripheral,"/pɝˈɪfɝəɫ/, /pɝˈɪfɹəɫ/",The details mentioned in the peripheral sections of the report are supplementary and not critical to the main findings.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,14,superfluous,/ˈsupɝfɫˌwəs/,"The lengthy introduction was filled with superfluous details, delaying the main point of the presentation.",,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,15,subordinate,"/səˈbɔɹdəˌneɪt/, /səˈbɔɹdənət/","The subordinate tasks were delegated to junior team members, while the senior staff focused on the critical aspects of the project.",,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,16,picayune,/ˌpɪkiˈjun/,He wasted time arguing over picayune details instead of focusing on the main issue.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,17,extraneous,/ɛkˈstɹeɪniəs/,The detective urged the witness to provide only relevant information and avoid including extraneous details that could confuse the investigation.,,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,18,dire,"/ˈdaɪɝ/, /ˈdaɪɹ/","The humanitarian crisis in the region has reached dire proportions, requiring immediate international intervention.",,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,19,immaterial,/ˌɪməˈtɪɹiəɫ/,"In the grand scheme of the project, the temporary setback was deemed immaterial to the overall timeline.",,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,20,expendable,/ɪkˈspɛndəbəɫ/,"In times of crisis, some argue that certain positions in the company are expendable.",,
7,Importance and Essentiality,https://langeek.co/en/vocab/subcategory/5621/learn,21,frivolous,/ˈfɹɪvəɫəs/,The company's frivolous policies regarding employee benefits led to dissatisfaction among the staff.,,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,1,mainstream,/ˈmeɪnˌstrim/,"The band's latest album was a mainstream success, topping the charts for weeks.",,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,2,run-of-the-mill,/ɹˈʌnʌvðəmˈɪl/,"The film was just another run-of-the-mill romantic comedy, lacking originality or innovation.",,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,3,prevailing,"/pɹiˈveɪɫɪŋ/, /pɹɪˈveɪɫɪŋ/",The prevailing fashion trend this season is characterized by bold colors and oversized silhouettes.,,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,4,garden-variety,/ɡˈɑːɹdənvɚɹˈaɪəɾi/,"The scientist discovered that the virus was just a garden-variety strain, not a new and dangerous mutation.",,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,5,groundbreaking,"/ˈɡɹaʊnˌbɹeɪkɪŋ/, /ˈɡɹaʊndˌbɹeɪkɪŋ/",The scientist's groundbreaking research led to a major breakthrough in cancer treatment.,,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,6,unwonted,/ʌnwˈɑːntᵻd/,The sudden and unwonted appearance of a rare bird species attracted the attention of birdwatchers in the area.,,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,7,quirky,/ˈkwɝki/,The quirky café in the neighborhood was known for its mismatched furniture and whimsical décor.,,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,8,anomalous,/əˈnɑməɫəs/,Satellite images revealed an anomalous heat signature in a remote region that rescue teams were dispatched to investigate.,,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,9,offbeat,/ˈɔfˈbit/,"The artist's offbeat paintings, featuring vibrant colors and abstract shapes, stood out in the traditional gallery.",,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,10,deviant,/ˈdiviənt/,"The artist's deviant approach to sculpture challenged traditional forms, pushing the boundaries of contemporary art.",,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,11,outre,/aʊtɹˈiː/,The fashion designer's outre collection featured avant-garde designs that challenged traditional concepts of clothing.,,
8,Commonness and Uniqueness,https://langeek.co/en/vocab/subcategory/5622/learn,12,uncanny,/ənˈkæni/,"The uncanny resemblance between the twins, who had never met before, left everyone amazed.",,
