order,word,phonetic,example,note,definition_en
1,dialectic,/ˌdaɪəˈɫɛktɪk/,The philosopher taught dialectic as a way to uncover inconsistencies in thought.,,
2,weltanschauung,/wˈɛltɐnstʃˌɔːʌŋ/,A person's weltanschauung shapes their perception of reality.,,
3,nihilism,/ˈnaɪəˌɫɪzəm/,Political nihilism often manifests as distrust of governments.,,
4,utilitarianism,/jˌuːɾɪlɪtˈɛɹiənˌɪzəm/,"Utilitarianism holds that the morality of an action is determined by its consequences, with the greatest good for the greatest number being the guiding principle.",,
5,stoicism,/ˈstoʊəˌsɪzəm/,"Stoicism philosophy teaches that major life changes and loss, while painful, need not shatter one's inner strength and tranquility if one submits to fate.",,
6,solipsism,/sˈɑːlɪpsˌɪzəm/,Solipsism suggests that the individual's own thoughts and perceptions are the only certain reality.,,
7,ontology,/ɑnˈtɑɫədʒi/,"Ontology explores questions about what exists, how entities relate to one another, and the fundamental nature of reality.",,
8,monism,/ˈmɑnɪzəm/,Materialistic monism contends that everything in the universe is ultimately composed of physical matter.,,
9,objectivism,/ɑːbdʒˈɛktɪvˌɪzəm/,Objectivism posits that reality exists independently of consciousness and that individuals can gain objective knowledge through reason.,,
10,subjectivism,/sˈʌbdʒɪktˌɪvɪzəm/,"Subjectivism asserts that truth and morality are relative to individual perspectives, rejecting the existence of universal or objective standards.",,
11,absurdism,/æbˈsɝdɪzəm/,"Absurdism, as articulated by philosophers like Albert Camus, holds that the search for meaning in a chaotic and indifferent universe is inherently futile.",,
12,teleology,/ˈtiɫiˌɔɫəˌdʒi/,"Evolutionary biology often explores the apparent teleology in the adaptations of living organisms, considering whether they result from intentional design.",,
13,cogito,/kɑːdʒˈiːɾoʊ/,"René Descartes famously encapsulated the essence of cogito in the phrase ""Cogito, ergo sum,"" meaning ""I think, therefore I am.""",,
14,monad,/ˈmoʊnæd/,"In Leibniz's philosophy, monads are considered the ultimate building blocks of reality, each expressing a unique perspective on the entire universe.",,
15,pragmatism,/ˈpɹæɡməˌtɪzəm/,"Philosophical pragmatism, as advocated by thinkers like William James, emphasizes the practical consequences of ideas and beliefs rather than their abstract or theoretical foundations.",,
16,noumenon,/nˈaʊmənən/,The concept of noumenon underscores the idea that our knowledge is constrained to the realm of appearances.,,
17,transcendence,/tɹænˈsɛndəns/,Meditation helped her achieve a sense of transcendence beyond everyday concerns.,,
18,empiricism,/ɛmˈpɪɹəˌsɪzəm/,John Locke is a central figure in philosophical empiricism.,,
19,Taoism,/tˈaʊɪzəm/,Taoism teaches that the best way to live is to follow the flow of nature.,,
20,libertarianism,/lˌɪbɚtˈɛɹiənˌɪzəm/,The core principle of libertarianism is prioritizing individual rights and autonomy.,,
21,dualism,/ˈduəˌɫɪzəm/,"Cartesian dualism, proposed by René Descartes, posits a separation between the mind and the body as two distinct substances.",,
22,fatalism,/ˈfeɪtəˌɫɪzəm/,"Ancient Stoics embraced fatalism, believing the course of life was fixed.",,
23,deconstruction,/dikənˈstɹəkʃən/,Deconstruction uncovers hidden meanings in texts.,,
24,hedonism,/ˈhidəˌnɪzəm/,Ancient Greek philosophers such as Epicurus developed theories of hedonism.,,
25,Cartesian,/kɑːɹtˈiːʒən/,Descartes' cartesian philosophy stresses the importance of reason and logic.,,
26,Kantian,/kˈænʃən/,Rooted in Kantian ethics is the emphasis on rationality in determining morality.,,
27,socratic,/səˈkɹætɪk/,The Socratic method involves asking probing questions to stimulate discussion and promote understanding.,,
28,transcendental,"/ˌtɹænsənˈdɛnəɫ/, /ˌtɹænsənˈdɛntəɫ/",Emerson's writings are central to American transcendental thought.,,
29,tenet,/ˈtɛnət/,The tenet of democracy underscores the importance of representative governance and individual freedoms.,,
