order,word,phonetic,example,note,definition_en
1,insipid,/ˌɪnˈsɪpəd/,"The soup was insipid, lacking any seasoning or depth of flavor.",,
2,briny,/bɹˈaɪni/,"Anchovies added a briny kick to the pizza, enhancing the overall taste with their salty essence.",,
3,piquant,/ˈpikənt/,"The piquant salsa added a burst of flavor to the dish with its combination of tomatoes, onions, and jalapeños.",,
4,astringent,/əˈstɹɪndʒənt/,The astringent flavor of green tea leaves a refreshing and slightly bitter taste on the palate.,,
5,cloying,/ˈkɫɔɪɪŋ/,She couldn't finish the cloying candy.,,
6,unpalatable,/ənˈpæɫətəbəɫ/,"The dish was unpalatable, with flavors that clashed and left a bitter aftertaste.",,
7,nectarous,/nˈɛktæɹəs/,"The ripe mangoes were nectarous, dripping with sweetness and bursting with flavor.",,
8,dainty,/ˈdeɪnti/,The dainty pastries at the bakery were not only visually appealing but also burst with rich and satisfying flavors.,,
9,rank,/ˈɹæŋk/,"The spoiled milk left a rank taste in his mouth, prompting him to spit it out immediately.",,
10,foul,/ˈfaʊɫ/,The spoiled meat emitted a foul odor that permeated the entire kitchen.,,
11,malodorous,/mˈæloʊdɚɹəs/,"The neglected garbage bin emitted a malodorous stench, indicating the need for immediate disposal.",,
12,musty,/ˈməsti/,"The old library had a musty smell, characteristic of aging books and neglected spaces.",,
13,odoriferous,/ˌoʊdɚɹˈɪfɚɹəs/,She chose odoriferous herbs for the kitchen to fill the space with a refreshing aroma.,,
14,ambrosial,/æmˈbɹoʊʒəɫ/,"The fresh strawberries picked from the garden were ambrosial, offering a burst of sweetness and juiciness.",,
15,skunky,/skˈʌŋki/,"The beer had been stored improperly, resulting in a skunky flavor that was off-putting to the drinkers.",,
16,rancid,/ˈɹænsɪd/,The rancid smell of the leftover bacon made it clear that it had gone bad.,,
17,fetid,/ˈfɛtəd/,"The garbage dump emitted a fetid stench, making the air unpleasant for anyone in the vicinity.",,
18,offensive,/əˈfɛnsɪv/,The offensive odor from the sewage treatment plant permeated the air in the vicinity.,,
19,umami,/juːmˈɑːmi/,"The broth had a rich umami flavor, thanks to the addition of mushrooms and seaweed.",,
