order,word,phonetic,example,note,definition_en
1,pastiche,/ˌpæsˈtiʃ/,"The artist created a pastiche of Van Gogh's work, capturing his signature brushstrokes and vibrant colors in a modern context.",,
2,oeuvre,"/ˈɝv/, /ˈuvɹə/","The museum's retrospective showcased the entire oeuvre of the renowned painter, highlighting his evolution over four decades.",,
3,parody,/ˈpɛɹədi/,"The comedian's parody of the popular song went viral, making people laugh with its clever and humorous lyrics.",,
4,magnum opus,/mˈæɡnəm ˈɑːpəs/,"Many critics consider Beethoven's Ninth Symphony to be his magnum opus, showcasing the pinnacle of his musical genius.",,
5,Afrofuturism,/ˈæfɹoʊfjˌuːtʃɚɹˌɪzəm/,"The film ""Black Panther"" is often cited as a prime example of Afrofuturism, blending African culture with futuristic technology and themes.",,
6,canon,/ˈkænən/,"In literature, Shakespeare's plays are often considered part of the canon, representing some of the most significant works in English literature.",,
7,altarpiece,/ˈɔɫtɝˌpis/,"The cathedral's altarpiece, a magnificent triptych depicting scenes from the life of Christ, drew worshippers from far and wide to admire its beauty.",,
8,bust,/ˈbəst/,"The museum's collection included a marble bust of Julius Caesar, sculpted by a renowned artist during the Roman era.",,
9,etching,/ˈɛtʃɪŋ/,She learned etching in art class and printed her first design.,,
10,impasto,/ɪmpˈæstoʊ/,"The artist's use of impasto technique created a rich texture on the canvas, with thick layers of paint giving the artwork a three-dimensional quality.",,
11,pointillism,/pˈɔɪntɪlˌɪzəm/,The gallery displayed a pointillism of a bustling Paris street.,,
12,fresco,/ˈfɹɛskoʊ/,"The cathedral's walls were adorned with magnificent frescoes depicting scenes from biblical stories, their vibrant colors still vivid after centuries.",,
13,mannerism,/ˈmænɝˌɪzəm/,"The painting exhibited at the museum exemplified the mannerism style, with elongated figures and exaggerated poses creating a sense of drama and tension.",,
14,Baroque,/bɝˈoʊk/,"The cathedral's interior was a magnificent example of Baroque architecture, with its elaborate decoration, dramatic lighting, and ornate detailing.",,
15,neoclassicism,/nˌiːoʊklˈæsɪsˌɪzəm/,"Neoclassicism emerged as a dominant artistic movement in the late 18th century, characterized by a revival of classical principles and aesthetics.",,
16,diorama,/dɪɚɹˈæmə/,"The museum featured a diorama showcasing a prehistoric dinosaur habitat, complete with miniature plants and realistic terrain.",,
17,chiaroscuro,/tʃˌaɪɚɹəskjˈʊɹoʊ/,"The artist’s use of chiaroscuro in her portrait added a dramatic effect, making the subject appear as though they were emerging from the shadows.",,
18,Dadaism,/dˈædeɪˌɪzəm/,Dadaism challenged the idea of what art could be.,,
19,Rococo,/ɹəˈkoʊˌkoʊ/,The Rococo movement left a legacy of intricate scrollwork and florid details that continue to inspire modern designers.,,
20,trompe l'oeil,/tɹˈɑːmp ˈɛlˈoʊɪl/,He used trompe l'oeil to create the illusion of a door where none existed.,,
21,abstract expressionism,/ˈæbstɹækt ɛkspɹˈɛʃənˌɪzəm/,"Abstract expressionism emerged in the mid-20th century, characterized by spontaneous, intuitive creations often devoid of recognizable subject matter.",,
22,kinetic art,/kᵻnˈɛɾɪk ˈɑːɹt/,"Kinetic art is a form of art that incorporates moving parts or relies on motion for its effect, often engaging viewers in an interactive experience.",,
23,mimesis,/mˈaɪmsiz/,The painting aimed for mimesis by realistically depicting the landscape.,,
24,Quattrocento,/kwˌætɹoʊsˈɛntoʊ/,Quattrocento art reflects the cultural and artistic achievements of the Italian Renaissance.,,
25,tableau,/təˈbɫoʊ/,"The museum exhibit featured a tableau depicting the signing of the Declaration of Independence, with meticulously crafted statues arranged around a replica of the historic document.",,
26,aesthete,/ˈɛsθit/,"As an aesthete, John spent his mornings admiring the paintings in the gallery.",,
27,typography,/təˈpɑɡɹəfi/,"The graphic designer meticulously crafted the typography for the book cover, selecting fonts and arranging text to capture the essence of the story while maintaining readability.",,
28,horology,/hoːɹˈɑːlədʒi/,"Horology, the art and science of timekeeping, encompasses the intricate craftsmanship of mechanical watches and clocks, from precision engineering to intricate design.",,
29,avant-garde,"/əˈvɑnˈɡɑɹd/, /əˈvɑntˈɡɑɹd/","The avant-garde filmmaker pushed the boundaries of narrative structure, crafting abstract, non-linear stories that challenged viewers' perceptions of cinema.",,
