order,word,phonetic,example,note,definition_en
1,to request,"/ɹiˈkwɛst/, /ɹɪˈkwɛst/",She decided to request additional time to complete the project due to unforeseen circumstances.,,
2,to require,/rɪˈkwaɪr/,Completing the advanced course will require a solid understanding of the basics.,,
3,to revise,/rɪˈvaɪz/,"After receiving feedback from the editor, she decided to revise her manuscript to improve its clarity.",,
4,to risk,/rɪsk/,Leaving valuables unattended may risk their security.,,
5,to roll,/roʊl/,She carefully rolled the dice on the game board.,verb,
6,to roll,/roʊl/,The ball started to roll down the hill after being pushed.,verb,
7,to scan,/skæn/,She scans the newspaper headlines to catch up on current events.,,
8,to separate,/ˈsɛpəˌreɪt/,The manager separates recyclables from regular waste in the office.,,
9,to set,/sɛt/,She set the book on the table.,,
10,to signal,/ˈsɪɡnəl/,The coach signaled the players to execute a specific play using hand gestures.,,
11,to sink,/sɪŋk/,"The heavy rock sank quickly to the bottom of the lake, disappearing beneath the surface with a muted splash.",,
12,to sort,/sɔrt/,She sorted the laundry into different piles based on color and fabric type before washing them.,,
13,to snore,/snɔr/,"My roommate often snores loudly, keeping me awake at night.",,
14,to sniff,/snɪf/,He sniffed loudly to clear his nose after being outside in the cold.,,
15,to stick,/stɪk/,I need to stick this photo to the page of my scrapbook.,,
16,to store,/stɔr/,She stored her winter clothes in a box in the attic during the summer months.,,
17,to summarize,/ˈsʌməˌraɪz/,"After reading the lengthy report, she asked her colleague to summarize the main findings for her.",,
18,to supply,/səˈplaɪ/,It's essential to supply your body with enough nutrients for optimal health.,,
19,to survive,/sɚˈvaɪv/,"After the plane crash, the survivors had to find shelter and food while waiting for rescue, managing to survive against all odds.",,
20,to switch,/swɪʧ/,"After completing the morning meeting, she decided to switch tasks and focus on a different project.",,
21,to tend,/tɛnd/,"Some plants tend to thrive in direct sunlight, while others prefer shade.",,
22,to translate,"/trænsˈleɪt/, /trænzˈleɪt/","She can effortlessly translate English texts into Spanish, showcasing her proficiency in both languages.",,
23,to upset,/ʌpˈsɛt/,"When I forgot her birthday, it upset my sister a lot.",,
24,to view,/vju/,I often view the sunrise from my bedroom window.,,
25,to yawn,/jɑn/,"As the lecture dragged on, students began to yawn in boredom.",,
26,to warm,/wɑrm/,She uses a blanket to warm herself on chilly evenings.,,
27,to warn,/wɑrn/,The weather forecast warned residents of an approaching storm.,,
28,to waste,/weɪst/,She tends to waste water by leaving the faucet running while brushing her teeth.,,
29,to wave,/weɪv/,She stood on the platform and waved as the train departed.,,
30,to wonder,/ˈwʌndɚ/,I often wonder what life would be like in a different time period.,,
31,to pause,/pɑz/,They are pausing the game to discuss strategy.,,
32,to raise,/reɪz/,They are raising their voices to be heard over the loud music.,,
33,to return,/rɪˈtɝn/,Sarah borrowed a book from the library and promised to return it next week.,,
34,to respond,/rɪˈspɑnd/,They responded to the emergency by sending medical assistance to the affected area.,,
