order,word,phonetic,example,note,definition_en
1,obvious,/ˈɑbviəs/,The answer to the riddle was obvious once you thought about it.,,
2,odd,/ɑd/,"The odd behavior of the stranger, who kept muttering to himself, made the other passengers uneasy.",,
3,official,/əˈfɪʃəl/,The official statement was released by the government spokesperson.,,
4,old-fashioned,/ˈoʊld ˈfæʃənd/,The old-fashioned rotary telephone seemed out of place in the modern office.,,
5,outdoor,/ˈaʊtˌdɔr/,She loves visiting outdoor pools during the summer to swim under the sun.,,
6,powerful,/ˈpaʊɚfəl/,The powerful engine propelled the car forward with ease.,,
7,previous,/ˈpriːviəs/,She referred to her previous job experience during the interview.,,
8,primary,/ˈpraɪˌmɛri/,"During the primary phase of the project, we focused on research.",,
9,rare,/rɛr/,Seeing a shooting star is a rare occurrence that fills people with wonder and awe.,,
10,relative,/ˈrɛlətɪv/,The cost of living in this city is relative to one's income.,,
11,rough,/rʌf/,His hands were calloused and rough from years of manual labor.,,
12,scientific,/ˌsaɪənˈtɪfɪk/,"The scientific method involves systematic observation, measurement, and experimentation to understand natural phenomena.",,
13,secondary,/ˈsɛkənˌdɛri/,"While education is crucial, developing social skills is often seen as secondary in importance.",,
14,sexual,/ˈsɛkʃuəl/,The sexual tension between the characters heightened the drama of the film.,,
15,sharp,/ʃɑrp/,"The hunter's arrowhead was sharp, designed for clean and efficient kills.",,
16,silent,/ˈsaɪlənt/,The silent forest was only disturbed by the occasional rustle of leaves.,,
17,smooth,/smuːð/,The marble countertop was smooth to the touch.,,
18,southern,/ˈsʌðɚn/,They traveled to a southern city famous for its vibrant festivals and culture.,,
19,spoken,/ˈspoʊkən/,The spoken words of the president addressed the nation's concerns.,,
20,standard,/ˈstændɚd/,The standard procedure for new employees includes completing an orientation program.,,
21,still,/stɪl/,"The still cat lay on the windowsill, watching the birds outside.",,
22,suitable,/ˈsuːtəbəl/,The dress she chose was suitable for the formal event.,,
23,super,/ˈsuːpɚ/,"That was a super concert, everyone had a great time.",,
24,total,/ˈtoʊtəl/,She demanded total silence during the exam.,,
25,unlikely,/ʌnˈlaɪkli/,"It's unlikely that it will rain tomorrow, as the weather forecast predicts clear skies.",,
26,upset,/ʌpˈsɛt/,She was upset after hearing the bad news.,,
27,used,/juːzd/,The used car had low mileage and was in excellent condition.,,
28,valuable,/ˈvæljuəbəl/,The rare diamond ring is a valuable possession passed down through generations.,,
29,western,/ˈwɛstɚn/,The sun sets in the western part of the sky.,,
30,written,/ˈrɪtən/,Her written apology conveyed sincere regret for the misunderstanding and offered a resolution to the issue.,,
31,specific,/spəˈsɪfɪk/,The doctor prescribed a specific medication to treat the patient's symptoms.,,
32,firm,/fɝːm/,"The mattress was firm, providing excellent support for his back.",,
33,middle,/ˈmɪdəl/,The middle row of the theater provided the best view of the stage.,,
34,thoughtful,/ˈθɑtfəl/,"She's thoughtful, always going out of her way to make others feel cared for and appreciated.",,
