order,word,phonetic,example,note,definition_en
1,palace,/ˈpæləs/,"The royal palace gleamed in the sunlight, its marble facade adorned with intricate carvings and gilded accents.",,
2,cabin,/ˈkæbɪn/,"Hikers sought refuge in the remote cabin during a sudden snowstorm, huddling around the fireplace for warmth.",,
3,studio,/ˈstuːdiˌoʊ/,"The cozy studio featured large windows that flooded the space with natural light, making it feel larger and more inviting.",,
4,guest house,/ˈɡɛst ˌhaʊs/,"The guest house nestled in the garden offered a tranquil retreat for visitors, with its cozy bedrooms and private patio.",,
5,apartment building,/əˈpɑrtmənt ˈbɪldɪŋ/,"Residents of the apartment building enjoyed access to shared facilities such as a fitness center, rooftop terrace, and communal lounge.",,
6,country house,/ˈkʌntri ˌhaʊs/,"The country house stood majestically amidst rolling hills and lush greenery, its expansive grounds perfect for outdoor activities.",,
7,floor,/flɔːr/,"The ground floor of the building housed the lobby, reception area, and administrative offices.",,
8,step,/stɛp/,The wooden steps of the porch creaked underfoot as visitors approached the front door of the cottage.,,
9,fireplace,/ˈfaɪɚˌpleɪs/,"The crackling fire in the fireplace warmed the cozy living room, casting a flickering glow across the furniture.",,
10,chimney,/ˈʧɪmni/,Smoke rose from the chimney on the cold winter morning.,,
11,driveway,/ˈdraɪvˌweɪ/,"The long, winding driveway led up to the grand mansion at the top of the hill.",,
12,corridor,/ˈkɔrɪˌdɔr/,"Students lined up along the corridor, waiting for the bell to signal the start of the next class.",,
13,drain,/dreɪn/,"The plumber unclogged the drain in the kitchen sink, allowing water to flow freely again.",,
14,walkway,/ˈwɔˌkweɪ/,"The elevated walkway offered scenic views of the park below, winding its way through lush greenery and over gentle streams.",,
15,back door,/ˈbæk ˌdɔr/,"The delivery person knocked on the back door, carrying packages for the kitchen staff.",,
16,front door,/ˈfrʌnt ˌdɔr/,"The postman delivered mail through the slot in the front door, sorting letters and packages for the occupants.",,
17,family room,/ˈfæmɪli ˈrum/,"The family room was furnished with a large sectional sofa, plush armchairs, and a coffee table, creating a cozy environment for movie nights.",,
18,guest room,/ˈɡɛst ˌrum/,"The guest room in the house was furnished with a queen-sized bed, bedside tables, and a cozy armchair, ensuring a welcoming stay for visitors.",,
19,storeroom,/ˈstɔrˌruːm/,The janitor keeps cleaning supplies in the storeroom.,,
20,swimming pool,/ˈswɪmɪŋ ˌpul/,The hotel had a large swimming pool where guests could relax and swim.,,
21,study,/ˈstʌdi/,"My grandfather spends hours in his study, surrounded by books and papers.",,
22,shelf,/ʃɛlf/,She arranged her collection of porcelain figurines neatly on the living room shelf.,,
23,porch,/pɔrtʃ/,We sat on the porch swing and watched the sunset.,,
24,resident,/ˈrɛzɪdənt/,The new resident of the apartment complex introduced herself to her neighbors.,,
25,accommodations,/əˌkɑməˈdeɪʃənz/,,,
26,rent,/rɛnt/,She pays her rent on the first of each month to her landlord.,,
27,to rent,/rɛnt/,She plans to rent her vacation home to tourists during the summer months.,,
