order,word,phonetic,example,note,definition_en
1,costume,"/ˈkɑstuːm/ , /ˈkɑstjum/",The theater production featured stunning period costumes that transported the audience back in time to the Victorian era.,,
2,top,/tɑp/,She paired her new jeans with a casual top for a comfortable yet stylish outfit.,,
3,underpants,/ˈʌndɚˌpænts/,He bought a new pack of underpants for his upcoming trip.,,
4,panties,/ˈpæntiz/,,,
5,bathing suit,/ˈbeɪðɪŋ ˌsuːt/,She packed her favorite bathing suit for the beach vacation.,,
6,hoodie,/ˈhʊdi/,He wore a hoodie to stay warm on the chilly morning walk.,,
7,sweatshirt,/ˈswɛtˌʃɝt/,She wore a sweatshirt to stay warm on the chilly evening.,,
8,overcoat,/ˈoʊvɚˌkoʊt/,,,
9,baggy,/ˈbæɡi/,She preferred wearing baggy jeans for comfort during long flights.,,
10,collar,/ˈkɑlɚ/,She adjusted the collar of her blouse to make sure it lay flat against her shoulders.,,
11,sleeve,/sliːv/,She rolled up her sleeve to reveal the tattoo.,,
12,to dress,/drɛs/,He dressed quickly in a suit and tie for the formal event.,,
13,to fasten,/ˈfæsən/,He couldn't figure out how to fasten the buttons on his shirt with his cold fingers.,,
14,to button,/ˈbʌtən/,She will button her coat before heading out into the cold weather to stay warm.,,
15,wool,/wʊl/,She bought several skeins of wool to knit a warm sweater for the winter.,,
16,in,/ɪn/,Bright neon colors are definitely in this season.,,
17,fashionable,/ˈfæʃənəbəl/,She always stays fashionable by keeping up with the latest trends and incorporating them into her wardrobe.,,
18,trendy,/ˈtrɛndi/,The trendy hairstyle she sported quickly became popular among her friends.,,
19,pattern,/ˈpætɚn/,The wallpaper had a beautiful floral pattern that added elegance to the room.,,
20,cloth,/klɑːθ/,She selected a beautiful piece of cloth to make her new dress.,,
21,stripe,/straɪp/,She wore a sleek black dress with thin white stripes running down the sides.,,
22,denim,/ˈdɛnɪm/,"She wore her favorite denim jeans, which had a perfectly worn-in feel and fit.",,
23,cotton,/ˈkɑtən/,"Cotton fabric is a staple in my wardrobe because of its breathability and comfort, especially during hot summer days.",,
24,leather,/ˈlɛðɚ/,He decided to invest in a high-quality leather jacket that would last for years and only get better with age.,,
25,fur,/fɝ/,"In the dim light of the antique shop, a coat made from the fur of a fox caught my eye.",,
26,backpack,/ˈbækˌpæk/,She packed her backpack with all the essentials for the hiking trip.,,
27,to suit,/suːt/,The bold red dress really suits her and complements her skin tone.,,
28,bra,/brɑː/,She bought a new bra that offered better support and comfort.,,
29,linen,/ˈlɪnɪn/,"She dressed in a simple linen dress, enjoying the breathability and comfort of the fabric on the hot summer day.",,
30,design,/dɪˈzaɪn/,The wallpaper has a detailed floral design in soft colors.,,
