order,word,phonetic,example,note,definition_en
1,to experience,/ɪkˈspɪriəns/,Traveling to a new country allows you to experience different cultures.,,
2,to face,/feɪs/,Employees often face challenges in adapting to new workplace policies.,,
3,to fold,/foʊld/,She carefully folded the letter before placing it in the envelope for mailing.,,
4,to force,/fɔrs/,The authoritarian government often forces citizens to conform to its ideologies.,,
5,to hand,/hænd/,Can you hand me the document?,,
6,to hang,/hæŋ/,She decided to hang a picture of her family on the living room wall.,,
7,to head,/hɛd/,"Every morning, the commuters head to the train station for their daily commute.",,
8,to hold on,/hoʊld ɑn/,The referee instructed the athletes to hold on while they reviewed the video replay.,,
9,to hug,/hʌɡ/,She rushed to hug her friend upon seeing her after a long time.,,
10,to ignore,/ɪɡˈnɔr/,"Despite the repeated warnings, he chose to ignore the safety guidelines.",,
11,to impact,/ˈɪmˌpækt/,The new environmental policies are expected to impact the way industries approach sustainability.,,
12,to indicate,/ˈɪndɪˌkeɪt/,The thermometer indicates that the temperature is rising.,,
13,to influence,/ˈɪnfluəns/,The mentor's guidance greatly influenced the professional development of the young entrepreneur.,,
14,to iron,/ˈaɪɚn/,She irons her shirts before going to work to ensure they look neat and tidy.,,
15,to label,/ˈleɪbəl/,I will label the boxes with their contents for easy unpacking.,,
16,to lack,/læk/,She failed to complete the project on time because she lacked the necessary resources.,,
17,to lay,/leɪ/,She decided to lay the fragile vase on the soft cushion to prevent it from breaking.,,
18,to limit,/ˈlɪmɪt/,The company decided to limit the number of products each customer could purchase.,,
19,to mess,/mɛs/,Spilling food on the kitchen counter can mess the surface.,,
20,to mix,/mɪks/,The chef carefully mixed the ingredients to create a flavorful sauce.,,
21,to note,/noʊt/,"As she walked through the garden, she noted the vibrant colors of the flowers.",,
22,to occur,/əˈkɝː/,"Accidents occur unexpectedly, so it's crucial to drive safely.",,
23,to persuade,/pɚˈsweɪd/,The company used a compelling advertising campaign to persuade consumers to try their new product.,,
24,to place,/pleɪs/,She decided to place the vase of flowers on the dining table as a centerpiece.,,
25,to poison,/ˈpɔɪzən/,The assassin attempted to poison the target by lacing their drink.,,
26,to pour,/pɔr/,She poured milk into her cereal bowl for breakfast.,,
27,to press,/prɛs/,He pressed his foot on the accelerator to increase the speed of the car.,,
28,to program,/ˈproʊɡræm/,She programmed a week-long itinerary of sightseeing tours for her visiting relatives.,,
29,to prove,/pruːv/,He often proves his point through well-researched arguments.,,
30,to qualify,/ˈkwɑləˌfaɪ/,She studied hard to qualify for the prestigious scholarship.,,
31,to reflect,/rɪˈflɛkt/,"The mirror reflected the sunlight, brightening up the room.",,
32,to relate,/rɪˈleɪt/,The scientist was able to relate the observed patterns in the data to the underlying principles of the experiment.,,
33,to release,/rɪˈliːs/,"When she opened her hand, she released the balloon into the sky.",,
34,to remain,/rɪˈmeɪn/,"After the meeting, she decided to remain in the conference room to review the documents.",,
35,to remind,/rɪˈmaɪnd/,The manager regularly reminds employees of upcoming deadlines.,,
36,to represent,/ˌrɛprɪˈzɛnt/,The national flag represents the unity of the country.,,
37,to freeze,/friːz/,"As the temperature dropped overnight, the water in the pond began to freeze.",,
