order,word,phonetic,example,note,definition_en
1,Pashto,/ˈpæʃtoʊ/,He is fluent in Pashto and often translates for his community.,,
2,Urdu,/ˈʊrduː/,,,
3,Hebrew,/ˈhiːbruː/,,,
4,Bulgarian,/bʌlˈɡɛriən/,,,
5,Czech,/ʧɛk/,Czech is a West Slavic language that uses a Latin alphabet with several diacritics to indicate different sounds.,,
6,Slovak,/ˈsloʊvæk/,,,
7,Welsh,/wɛlʃ/,,,
8,Polish,/ˈpoʊlɪʃ/,She is learning Polish to communicate better with her relatives in Warsaw.,,
9,Finnish,/ˈfɪnɪʃ/,She took a course to learn Finnish before moving to Helsinki.,,
10,Persian,/ˈpɜrʒən/,,,
11,Norwegian,/nɔrˈwiːdʒən/,Norwegian is taught in schools across Norway.,,
12,Danish,/ˈdeɪnɪʃ/,Danish is a challenging language to learn for non-native speakers.,,
13,Thai,/taɪ/,,,
14,Mandarin,/ˈmændərɪn/,She studied Mandarin in school to better communicate with her relatives in China.,,
15,Irish,/ˈaɪrɪʃ/,"Irish, also known as Gaeilge, is one of the official languages of Ireland and is taught in many schools across the country.",,
16,Scot,/skɑt/,The Scot proudly wore a kilt to the traditional festival.,,
17,Cantonese,/ˌkæntəˈniːz/,,,
18,Iranian,"/ɪˈreɪniən/ , /ɪˈrɑːniən/",,,
