order,word,phonetic,example,note,definition_en
1,intelligent,/ɪnˈtɛlədʒənt/,He is an intelligent critic who always provides insightful feedback.,,
2,unintelligent,/ˌʌnɪnˈtɛlədʒənt/,"Although John was unintelligent in school, he later became successful in business.",,
3,pleasant,/ˈplɛzənt/,Reading a good book on a rainy day is one of life's pleasant experiences.,,
4,unpleasant,/ʌnˈplɛzənt/,It's unpleasant to work in an office with no windows.,,
5,careful,/ˈkɛrfəl/,Be careful when crossing the street.,,
6,careless,/ˈkɛrləs/,He is a careless eater and often spills food on his clothes.,,
7,polite,/pəˈlaɪt/,He's a polite young man who always helps his neighbors.,,
8,impolite,/ˌɪmpəˈlaɪt/,He was impolite and didn't thank the waiter for his service.,,
9,friendly,/ˈfrɛndli/,"Despite his fame, he is a friendly and approachable person.",,
10,unfriendly,/ˌʌnˈfrɛndli/,Our new neighbor is quite unfriendly and hardly ever says hello.,,
11,usual,/ˈjuʒəwəl/,The usual procedure involves filling out the form first.,,
12,unusual,/ʌnˈjuʒəwəl/,His quiet behavior at the party was unusual.,,
13,lucky,/ˈlʌki/,He felt lucky to have seen a shooting star.,,
14,unlucky,/ʌnˈlʌki/,He was unlucky to fall sick just before his vacation.,,
15,complete,/kəmˈplit/,He was happy to see a complete rainbow after the rain.,,
16,incomplete,/ˌɪnkəmˈplit/,"His application was incomplete, so it got rejected.",,
17,healthy,/ˈhɛlθi/,A good night's sleep is necessary for staying healthy.,,
18,unhealthy,/ʌnˈhɛlθi/,A diet that's high in processed foods is unhealthy and can lead to heart disease.,,
19,popular,/ˈpɑpjələr/,Harry Potter books are very popular among teenagers.,,
20,unpopular,/ʌnˈpɑpjələr/,"Despite its health benefits, broccoli remains unpopular with a lot of people.",,
21,safe,/seɪf/,"The children are quite safe here, playing under the watchful eye of their parents.",,
22,unsafe,/ʌnˈseɪf/,"After hearing strange noises in the house, she feels unsafe staying there alone.",,
23,well,/wɛl/,She was relieved to see her grandmother looking well after recovering from surgery.,,
24,unwell,/ʌnˈwɛl/,"Despite being unwell, he finished the marathon.",,
25,important,/ɪmˈpɔrtənt/,Conserving water is important for the sustainable use of natural resources.,,
26,unimportant,/ˌʌnɪmˈpɔrtənt/,His unkind words were unimportant to her because she knew her worth.,,
27,possible,/ˈpɑsəbəl/,"Even when it seems unlikely, making new friends in a new city is possible.",,
28,impossible,/ɪmˈpɑsəbəl/,"Despite all his efforts, he found it impossible to forget his past.",,
29,formal,/ˈfɔrməl/,Formal education typically takes place in schools or universities.,,
30,informal,/ɪnˈfɔrməl/,"The club had an informal dress code, so jeans and t-shirts were acceptable.",,
31,dead,/dɛd/,He found a dead rabbit by the roadside.,,
32,alive,/əˈlaɪv/,She felt grateful to be alive after surviving the car accident.,,
