order,word,phonetic,example,note,definition_en
1,mind,/maɪnd/,She has a brilliant mind for solving puzzles.,,
2,mental,/ˈmɛntəl/,She experienced a mental breakthrough during the meditation session.,,
3,talent,/ˈtælənt/,His talent for playing the piano was evident from a young age.,,
4,skill,/skɪl/,"After years of practice, her skill in playing the guitar became exceptional.",,
5,knowledge,/ˈnɑlɪʤ/,His knowledge of history allowed him to provide insightful explanations during the discussion.,,
6,guess,/ɡɛs/,Sarah made a guess about the number of jellybeans in the jar at the fair.,,
7,to guess,/ɡɛs/,"I guess it might rain later, so bring an umbrella.",,
8,to believe,/bəˈliv/,I believed her excuses for missing the meeting.,,
9,belief,/bəˈlif/,Many people hold the belief that honesty is the best policy.,,
10,memory,/ˈmɛməri/,She relied on her memory to recall the lyrics to her favorite songs during karaoke night.,,
11,to remember,/rɪˈmɛmbɚ/,Can you remember the name of the book we were talking about?,,
12,to forget,/fɚˈɡɛt/,"It's easy to forget passwords, so it's essential to use a secure system.",,
13,idea,/aɪˈdiːə/,Sarah proposed a brilliant idea for the upcoming fundraiser,,
14,favorite,/ˈfeɪvɚɪt/,His favorite hobby is playing guitar in his free time.,,
15,suggestion,/səˈʤɛstʃən/,His suggestion to streamline the company's workflow was well-received by the team.,,
16,to suggest,/səˈʤɛst/,The committee suggested changes to improve the efficiency of the process.,,
17,goal,/ɡoʊl/,Her goal is to become a successful entrepreneur and start her own business.,,
18,plan,/plæn/,The project manager presented a detailed plan outlining the phases of the construction.,,
19,to hope,/hoʊp/,They hoped their team would win the championship.,,
20,hope,/hoʊp/,"Despite the challenges, she held onto hope for a better future.",,
21,to imagine,/ɪˈmæʤən/,Close your eyes and imagine a beautiful sunset over the ocean.,,
22,to dream,/driːm/,"Last night, I dreamt of flying over a beautiful landscape.",,
23,to enjoy,/ɪnˈʤɔɪ/,She enjoys listening to classical music while working.,,
24,worried,/ˈwɝid/,"She was worried about her upcoming exams, feeling anxious about whether she had studied enough.",,
25,nervous,/ˈnɝvəs/,The nervous cat hid under the couch when visitors arrived.,,
26,calm,/kɑm/,"Despite the chaos around her, she remained calm and composed.",,
27,afraid,/əˈfreɪd/,She's afraid of spiders.,,
28,experience,/ɪkˈspɪriəns/,Her years of experience as a chef have made her an expert in the kitchen.,,
29,matter,/ˈmætɚ/,Climate change is a pressing matter that requires immediate attention from global leaders.,,
30,to decide,/dɪˈsaɪd/,He had to decide whether to accept the job offer.,,
31,decision,/dɪˈsɪʒən/,"The moment of decision had come, and she knew she had to choose between two paths.",,
32,power,/ˈpaʊɚ/,The president holds the power to veto legislation passed by Congress.,,
33,clear,/klɪr/,"His instructions were clear, allowing everyone to follow them without confusion.",,
34,choice,/ʧɔɪs/,The menu offered a wide choice of dishes.,,
35,to smell,/smɛl/,I always smell the aroma of fresh coffee when I enter the cafe.,,
36,to remind,/rɪˈmaɪnd/,A photograph can often remind individuals of cherished moments.,,
37,danger,/ˈdeɪnʤɚ/,Drinking and driving poses a danger.,,
