order,word,phonetic,example,note,definition_en
1,maybe,/ˈmeɪbi/,"She may go to the beach if the weather improves, maybe even bring a picnic.",,
2,probably,/ˈprɑbəbli/,She will probably arrive at the party after 8 PM.,,
3,around,/əˈraʊnd/,The event starts around 7 p.m.,,
4,out,/aʊt/,He's still out at the moment.,,
5,in,/ɪn/,She stepped in from the rain and shook off her umbrella.,,
6,also,/ˈɔlsoʊ/,She teaches full-time and also runs her own business.,,
7,actually,"/ˈækʧuəli/ , /ˈækʃəli/","It's not a diamond ring, actually.",,
8,exactly,/ɪɡˈzæktli/,The answer to the math problem was exactly 42.,,
9,almost,/ˈɔlˌmoʊst/,She almost missed the bus but managed to catch it just in time.,,
10,greatly,/ˈɡreɪtli/,The improvements in technology have greatly enhanced communication.,,
11,especially,/ɪˈspɛʃəli/,"She loves outdoor activities, especially hiking in the mountains.",,
12,generally,/ˈʤɛnɚəli/,The weather is generally mild in spring.,,
13,finally,/ˈfaɪnəli/,"Despite numerous setbacks, they finally completed the construction of their dream house.",,
14,only,/ˈoʊnli/,She eats only apples.,,
15,just,/ʤʌst/,"I'll have just a cup of coffee, please.",,
16,over,/ˈoʊvɚ/,The ball bounced over and landed in the neighbor's yard.,,
17,at least,/ət ˈliːst/,"The weather may not be ideal, but at least it's not raining.",,
18,at last,/ət ˈlæst/,I've finished my essay at last!,,
19,ahead,/əˈhɛd/,"Please drive carefully, there's a sharp curve ahead.",,
20,past,/pæst/,The students walked past the library on their way to class.,,
21,easily,/ˈiːzəli/,She completed the marathon easily.,,
22,carefully,/ˈkɛrfəli/,She carefully reviewed the final draft for errors.,,
23,well,/wɛl/,"She performed well in the exam, earning top marks.",,
24,still,/stɪl/,He still lives in the same house.,,
25,then,/ðɛn/,She finished her meal then went for a walk.,,
26,sadly,/ˈsædli/,He spoke sadly about the missed opportunities in his career.,,
27,slowly,/ˈsloʊli/,The turtle moved slowly across the road. Examples:,,
28,once,/wʌns/,I only ate sushi once in Japan.,,
29,twice,/twaɪs/,She visited the museum twice.,,
30,anytime,/ˈɛniˌtaɪm/,You can drop by my office anytime if you have questions.,,
31,fast,/fæst/,She ran fast to catch the bus before it departed.,,
