order,word,phonetic,example,note,definition_en
1,fashion,/ˈfæʃən/,Fashion trends can vary greatly depending on the region and culture.,,
2,clothing,/ˈkloʊðɪŋ/,Some cultures have traditional clothing that holds significant cultural value.,,
3,blouse,/blaʊs/,She decided to wear a white blouse and a black skirt for the job interview.,,
4,shorts,/ʃɔːrts/,He rolled up the hem of his shorts for a more fashionable look.,,
5,pocket,/ˈpɑːkɪt/,He kept his keys in the pocket of his jeans.,,
6,button,/ˈbʌtən/,He carefully fastened the buttons on his shirt.,,
7,uniform,/ˈjuːnɪˌfɔːrm/,The employees at the hotel wear a professional uniform.,,
8,umbrella,/ʌmˈbrɛlə/,I always carry an umbrella in my bag in case it rains.,,
9,accessory,"/ækˈsɛsɚi/ , /əkˈsɛsɚi/",A belt can be both a practical and stylish accessory for jeans or dresses.,,
10,watch,/wɑːtʃ/,"He wears his watch every day, even when he goes swimming.",,
11,glasses,/ˈɡlæsɪz/,He cleans his glasses regularly to keep them smudge-free.,,
12,sunglasses,/ˈsʌnˌɡlæsɪz/,"He forgot to bring his sunglasses to the beach, and his eyes got sunburned.",,
13,briefcase,/ˈbriːfˌkeɪs/,Her briefcase had a combination lock for added security.,,
14,cap,/kæp/,"During the winter, he always wears a warm woolen cap to keep his head cozy.",,
15,bracelet,/ˈbreɪslɪt/,He bought a gold bracelet with a delicate design for his wife.,,
16,wallet,/ˈwɑːlɪt/,He reached into his back pocket and pulled out his wallet.,,
17,chain,/tʃeɪn/,A friend admired her chain and asked where she bought it.,,
18,earring,/ˈɪrɪŋ/,He surprised her with a set of elegant pearl earrings on her birthday.,,
19,ring,/rɪŋ/,He bought a silver ring with a blue gemstone for his mother's birthday.,,
20,necklace,/ˈnɛkləs/,He gifted her a silver necklace with a star-shaped charm.,,
21,jewelry,/ˈdʒuːəlri/,He bought a lovely piece of jewelry for his mother's birthday.,,
22,perfume,/ˈpɝːˌfjuːm/,He bought a new bottle of his favorite perfume as a gift for his girlfriend.,,
23,loose,/luːs/,"After losing weight, his pants became loose and he needed a smaller size.",,
24,tight,/taɪt/,"His shoes were too tight, and they gave him blisters.",,
25,to fit,/fɪt/,Can you try on these shoes to see if they fit?,,
26,to try on,/ˈtraɪ ˈɑn/,Can I try these sunglasses on to see how they look on me?,,
27,to put on,/pʊt ɑːn/,I always put on my helmet before riding my bike.,,
28,to take off,/teɪk ɑːf/,"After a long day at work, I like to take off my high heels.",,
29,to change,/tʃeɪndʒ/,"After getting wet in the rain, they went home to change into dry clothes.",,
30,worn-out,/ˈwɔːrn ˈaʊt/,He donated his worn-out clothes to a local charity.,,
31,belt,/bɛlt/,He tightened his belt before heading out for a run.,,
