order,word,phonetic,example,note,definition_en
1,anatomy,/əˈnætəmi/,Artists often study anatomy to accurately depict the human form in their work.,,
2,organ,/ˈɔɹɡən/,The heart is a vital organ responsible for pumping blood throughout the body.,,
3,Adam's apple,/ˈædəmz ˈæpəl/,"He felt self-conscious about his prominent Adam's apple, especially when wearing a tight-fitting shirt.",,
4,artery,/ˈɑɹtɝi/,"Atherosclerosis, a condition where plaque builds up inside the arteries, can restrict blood flow and lead to serious health issues like heart attacks and strokes.",,
5,blood vessel,/blˈʌd vˈɛsəl/,The surgeon carefully repaired the damaged blood vessel to restore proper circulation.,,
6,cell,/ˈsɛɫ/,"The study of cells, known as cell biology or cytology, delves into their structure, function, and interactions.",,
7,heartbeat,/ˈhɑɹtˌbit/,The doctor listened to the patient's heartbeat using a stethoscope.,,
8,scalp,/ˈskæɫp/,She massaged her scalp with essential oils to promote hair growth and relaxation.,,
9,collarbone,/ˈkɑɫɝˌboʊn/,He fractured his collarbone during the football game and needed to wear a sling for several weeks.,,
10,breast,/brɛst/,"The bullet entered his breast, puncturing his heart.",,
11,abdomen,"/ˈæbdəmən/, /æbˈdoʊmən/","He winced as the doctor pressed on his abdomen, searching for signs of tenderness or swelling.",,
12,digestive system,/daɪdʒˈɛstɪv sˈɪstəm/,"Within the digestive system, enzymes and acids collaborate to break down food into smaller molecules for absorption.",,
13,immune system,/ɪmjˈuːn sˈɪstəm/,"The immune system is the body's defense mechanism against pathogens and foreign substances, comprised of various cells, tissues, and organs.",,
14,belly,/ˈbeli/,"After a large meal, he rested his hands on his full belly and sighed contentedly.",,
15,belly button,/ˈbeliˌbʌtn/,The toddler was fascinated by his belly button and kept poking it.,,
16,intestine,/ˌɪnˈtɛstən/,The doctor explained that the intestine is crucial for nutrient absorption and digestion.,,
17,gallbladder,/ˈɡɔɫˌbɫædɝ/,The gallbladder plays a crucial role in the digestive process by storing bile produced by the liver until it's needed for digestion.,,
18,bladder,/ˈblædər/,She had to go to the restroom urgently as her bladder was full.,,
19,buttock,/ˈbətək/,"He fell and landed hard on his buttocks, feeling sore for days.",,
20,spine,/ˈspaɪn/,The surgeon carefully examined the patient's spine to assess the extent of the injury.,,
21,calf,/ˈkæf/,"He strained his calf while running, so he had to take a break from exercising.",,
22,shin,/ˈʃɪn/,He bumped his shin against the coffee table and winced in pain.,,
23,big toe,/bˈɪɡ tˈoʊ/,"The nail on the big toe grows more slowly than nails on other toes, and it's common for ingrown toenails to occur, especially if nails are trimmed improperly.",,
24,pinky,/ˈpɪŋki/,"Despite its small size, the pinky plays a crucial role in hand coordination and fine motor skills, particularly in activities like typing or playing musical instruments.",,
25,eyelid,/ˈaɪˌɫɪd/,"After the surgery, her eyelid was swollen and she had difficulty keeping it open.",,
26,jaw,/ˈdʒɔ/,He clenched his jaw in frustration when he heard the news.,,
27,vein,/ˈveɪn/,Veins help move blood from the legs and arms back to the heart.,,
28,nostril,/ˈnɑstɹɪɫ/,He breathed deeply through his nostrils to calm his nerves.,,
29,eyebrow,/ˈaɪˌbɹaʊ/,He had a habit of raising one eyebrow when he was skeptical.,,
30,kidney stone,/kˈɪdni stˈoʊn/,Drinking plenty of water can help prevent kidney stones by diluting urine and flushing out minerals that could form into stones.,,
