order,word,phonetic,example,note,definition_en
1,aggressive,/əˈɡɹɛsɪv/,"He became aggressive during arguments, raising his voice and making threatening gestures.",,
2,astonished,/əˈstɑnɪʃt/,The audience sat in astonished silence after the magician's incredible trick.,,
3,awkward,/ˈɑkwɚd/,The silence after his joke fell flat was incredibly awkward.,,
4,bitter,/ˈbɪtɚ/,"After losing the promotion, he became bitter and withdrew from social interactions.",,
5,breathtaking,/ˈbreθˌteɪkɪŋ/,"The ballet performance was simply breathtaking, with its graceful movements and stunning choreography.",,
6,cheerless,/tʃˈɪɹləs/,"He entered the cheerless office, where no one greeted him.",,
7,delighted,"/dɪˈɫaɪtəd/, /dɪˈɫaɪtɪd/",The delighted laughter of the children echoed through the playground.,,
8,depressing,/dɪˈpɹɛsɪŋ/,The depressing weather made it difficult to muster the energy to go outside.,,
9,disgusting,/dɪsˈɡəstɪŋ/,"The thought of eating insects may be delicious to some, but to others, it's absolutely disgusting.",,
10,down,/daʊn/,"He seemed down lately, ever since he lost his job.",,
11,dreadful,/ˈdɹɛdfəɫ/,"The weather was dreadful, with heavy rain and strong winds that ruined our plans.",,
12,dull,/dʌl/,The dull presentation failed to engage the audience.,,
13,emotional,"/ˈiˌmoʊʃənəɫ/, /ɪˈmoʊʃənəɫ/","She is an emotional person, often shedding tears of joy or sadness during heartfelt moments.",,
14,empty,/ˈɛmpti/,"After the breakup, she felt empty and lost without her partner.",,
15,fascinated,"/ˈfæsəˌneɪtəd/, /ˈfæsəˌneɪtɪd/",His fascinated gaze lingered on the intricate design of the antique clock.,,
16,exhausting,/ɪɡˈzɔstɪŋ/,The exhausting hike up the mountain left them drained but exhilarated.,,
17,fearful,/ˈfɪɹfəɫ/,She felt fearful walking alone at night in the unfamiliar neighborhood.,,
18,fed up,/fˈɛd ˈʌp/,I'm fed up with all the traffic jams on my way to work every morning.,,
19,furious,/ˈfjʊɹiəs/,She was furious when she discovered that someone had stolen her bike.,,
20,homesick,/ˈhoʊmˌsɪk/,She felt homesick after spending only a week away at college.,,
21,irritated,/ˈɪɹəˌteɪtəd/,She was irritated by the constant noise from the construction site next door.,,
22,satisfied,"/ˈsætəsˌfaɪd/, /ˈsætɪsˌfaɪd/","After months of hard work, she felt satisfied with the results of her efforts.",,
23,terrifying,/ˈtɛɹəˌfaɪɪŋ/,Being chased by a pack of wolves was a terrifying ordeal; I could feel my heart pounding in my chest with fear.,,
24,uncomfortable,/ʌnˈkʌmfɚtəbl/,She felt uncomfortable when everyone stared at her during the presentation.,,
25,to amaze,/əˈmeɪz/,Her artistic talent never failed to amaze her friends.,,
26,to regret,"/ɹəˈɡɹɛt/, /ɹɪˈɡɹɛt/","She regretted the days when they were all together, reminiscing the joyous times spent with family.",,
27,embarrassment,/ɪmˈbɛɹəsmənt/,She blushed with embarrassment after tripping in front of everyone.,,
28,enthusiasm,/ɪnˈθuziˌæzəm/,She showed great enthusiasm for the new project.,,
29,panic,/ˈpænɪk/,The fire alarm caused everyone to rush out in panic.,,
30,pity,/ˈpɪti/,She felt a deep sense of pity for the homeless man shivering in the cold.,,
31,relief,"/ɹiˈɫif/, /ɹɪˈɫif/",She felt a sense of relief when she heard the good news.,,
32,shock,/ʃɑk/,The news of his sudden resignation came as a shock to everyone in the office.,,
33,stress,/ˈstɹɛs/,The constant stress of her job was affecting her health.,,
34,terror,/ˈtɛɹɝ/,The sudden loud noise filled him with terror.,,
35,thrill,/ˈθɹɪɫ/,The audience experienced a thrill during the suspenseful scene in the movie.,,
36,conflict,/ˈkɑnflɪkt/,He felt a conflict between loyalty and ambition.,,
37,wonder,/ˈwʌndɚ/,The child's eyes were filled with wonder as he watched the fireworks.,,
38,worry,/ˈwɝi/,His constant worry about the future kept him up at night.,,
39,sheepish,/ˈʃipɪʃ/,The boy looked sheepish as he admitted to breaking the vase.,,
40,depression,/dɪˈpɹɛʃən/,"After the breakup, he fell into a deep depression.",,
41,rage,/ˈɹeɪdʒ/,His rage was evident when he slammed the door.,,
