order,word,phonetic,example,note,definition_en
1,to bond,/bɑnd/,They bonded over their shared love for hiking and outdoor adventures.,,
2,ally,/ˈælaɪ/,"She found a reliable ally in her coworker, who always supported her ideas during meetings.",,
3,acquaintance,/əˈkweɪntəns/,She bumped into an old acquaintance at the grocery store and exchanged pleasantries.,,
4,best friend forever,/bˈɛst fɹˈɛnd fɚɹˈɛvɚ/,"Despite living in different cities, Tom and James have remained BFFs for over a decade, talking on the phone every day.",,
5,buddy,/ˈbʌdi/,"James and David have been best buddies since they were kids, always looking out for each other.",,
6,pal,/pæl/,"Hey, pal, want to grab lunch later?",,
7,companion,/kəmˈpænjən/,She has been his loyal companion for many years.,,
8,mate,/meɪt/,"She is my life mate, and we share everything together.",,
9,co-parent,/ˈkoʊˌpɛrənt/,"Sarah and Tom are dedicated co-parents, sharing the responsibilities of raising their children equally.",,
10,half-brother,/ˈhæfˌbrʌðɚ/,"My half-brother and I share the same father, but we grew up in different households.",,
11,half-sister,/ˈhæfˌsɪstɚ/,My half-sister and I share the same mother but have different fathers.,,
12,heir,/ɛr/,"As the eldest son, he is the rightful heir to his father's estate.",,
13,next of kin,/ˈnɛkst əv kɪn/,"In case of emergency, the hospital will contact your next of kin listed on your medical records.",,
14,orphan,/ˈɔrfən/,The orphan found solace and a new family in the orphanage after losing both parents in a tragic accident.,,
15,descendant,/dɪˈsɛndənt/,"The historian traced her family's lineage back to a prominent historical figure, claiming to be a direct descendant.",,
16,adoptive,/əˈdɑptɪv/,The adoptive parents showered their new child with love and affection from the moment they brought them home.,,
17,biracial,/ˌbaɪˈreɪʃəl/,"The biracial child proudly embraces both sides of their cultural heritage, celebrating diversity and inclusivity.",,
18,elder,/ˈɛldɚ/,"The elder sister always looked out for her younger siblings, offering guidance and support.",,
19,intimate,/ˈɪntɪmət/,"They shared an intimate moment under the stars, revealing their deepest thoughts.",,
20,sisterly,/ˈsɪstɚli/,She offered her sisterly advice when her friend was going through a tough time.,,
21,tight-knit,/ˈtaɪtˌnɪt/,"The residents of the small town formed a tight-knit community, always willing to lend a helping hand to their neighbors.",,
22,ancestry,/ˈænˌsɛstri/,She traced her ancestry back to the 16th century.,,
23,heritage,/ˈhɛrɪtɪʤ/,She takes great pride in her cultural heritage and often participates in traditional ceremonies and festivals.,,
24,branch,/bræntʃ/,"The reunion brought together every branch of the extended family, some of whom hadn't seen each other in decades.",,
25,brotherhood,/ˈbrʌðɚˌhʊd/,Their close brotherhood lasted throughout childhood.,,
26,clan,/klæn/,"The entire clan gathered for the annual family reunion, filling the park with laughter and shared memories.",,
27,breakup,/ˈbreɪkˌʌp/,The sudden breakup of their ten-year marriage shocked all their friends and family.,,
28,inheritance,/ɪnˈhɛrɪtəns/,She received her inheritance after her father's passing.,,
29,parenting,/ˈpɛrəntɪŋ/,She read several books on parenting to prepare herself for the arrival of her first child.,,
30,devotion,/dɪˈvoʊʃən/,Sarah's unwavering devotion to her family was evident in her tireless efforts to support them through every challenge they faced.,,
31,rapport,/ræˈpɔr/,"Despite meeting for the first time, their shared interests and easy conversation quickly established a strong rapport between them.",,
32,lifelong,/ˈlaɪfˌlɑŋ/,His lifelong passion for music began when he was a child.,,
33,to dump,/dʌmp/,"After months of dating, Sarah was shocked when her boyfriend suddenly decided to dump her via text message.",,
34,bromance,/ˈbroʊˌmæns/,Their bromance is legendary; they do everything together.,,
35,homeboy,/ˈhoʊmˌbɔɪ/,That's my homeboy from back in high school.,,
