order,word,phonetic,example,note,definition_en
1,admission,/ædˈmɪʃən/,"She received her letter of admission to the university, confirming her acceptance into the engineering program.",,
2,attendance,/əˈtɛndəns/,"The attendance at the conference exceeded expectations, with over 500 participants from around the world.",,
3,detention,/dɪˈtɛnʃən/,He was assigned detention for being late to class three times in a row.,,
4,principal,/ˈprɪnsəpəl/,The principal greeted students at the front entrance of the school every morning.,,
5,educator,/ˈɛʤəˌkeɪtɚ/,"As an educator, she believes in fostering creativity and critical thinking in her students.",,
6,janitor,/ˈʤænɪtɚ/,The janitor works late hours to ensure the school is clean and ready for the next day.,,
7,chair,/tʃɛr/,Dr. Smith was appointed chair of the English department after 20 years of distinguished teaching and research.,,
8,dropout,/ˈdrɑpˌaʊt/,"Despite being a high school dropout, he went on to build a successful business.",,
9,scholar,/ˈskɑlər/,The conference featured a renowned scholar who spoke about ancient Greek philosophy.,,
10,truant,/ˈtruənt/,The principal called the parents of the truant to discuss their child's repeated absences.,,
11,to confer,/kənˈfɝː/,The university will confer degrees upon the graduating students during the commencement ceremony.,,
12,to expel,/ɪkˈspɛl/,The school decided to expel the student for repeated violations of the code of conduct.,,
13,to skip,/skɪp/,"Feeling under the weather, she decided to skip her morning workout routine.",,
14,to flag,/flæɡ/,The supervisor asked the team to flag any errors in the report with a red highlight.,,
15,dissertation,/ˌdɪsɚˈteɪʃən/,She spent months researching for her dissertation on climate change.,,
16,doctorate,/ˈdɑktɚɪt/,She earned her doctorate in physics from Harvard University.,,
17,field day,/ˈfiːld ˌdeɪ/,The school organized a field day at the end of the semester to celebrate the students' hard work.,,
18,field trip,/ˈfiːld ˌtrɪp/,The class went on a field trip to the museum to learn about ancient civilizations.,,
19,GRE,/ʤiː ɑr iː/,She spent months preparing for the GRE in order to apply to graduate school.,,
20,cognitive,/ˈkɑɡnɪtɪv/,Cognitive therapy helps individuals recognize and change negative thought patterns.,,
21,extracurricular,/ˌɛkstrə kəˈrɪkjələr/,"She participated in several extracurricular activities, including the debate team and the school newspaper.",,
22,intensive,/ɪnˈtɛnsɪv/,The intensive training program prepared them for the upcoming competition in just two weeks.,,
23,literate,/ˈlɪtərɪt/,She became literate at a young age and developed a lifelong love for reading.,,
24,prestigious,/prɛˈstɪʤəs/,Winning a Nobel Prize is considered one of the most prestigious achievements in academia.,,
25,vocational,/voʊˈkeɪʃənəl/,Vocational training programs offer hands-on experience in various trades.,,
26,syllabus,/ˈsɪləbəs/,"The syllabus for the English Literature course includes readings from classic novels, poetry, and drama.",,
27,module,/ˈmɑdʒul/,The module on Shakespearean sonnets is part of the English Literature course.,,
28,algebra,/ˈælʤɪbrə/,"In high school, students typically begin studying algebra to learn about equations and variables.",,
29,arithmetic,/əˈrɪθmətɪk/,"Students in elementary school learn basic arithmetic operations such as addition, subtraction, multiplication, and division.",,
30,humanities,/hjuˈmænɪtiz/,"She decided to major in humanities to explore her interests in literature, history, and philosophy.",,
31,residence hall,/ˈrɛzɪdəns ˌhɔl/,She lived in a residence hall during her freshman year of college.,,
32,theology,/θiˈɑlədʒi/,She decided to study theology to better understand her faith.,,
33,zoology,/zoʊˈɑlədʒi/,She decided to major in zoology because of her fascination with animal behavior.,,
34,SAT,/ˈɛs ɐ tˈiː/,She took the SAT exam in her junior year of high school as part of her college application process.,,
35,AWOL,/ˈeɪˌwɑl/,"He is currently AWOL from work, leaving his colleagues to handle his responsibilities.",,
