order,word,phonetic,example,note,definition_en
1,to compromise,/ˈkɑmprəˌmaɪz/,"In a business negotiation, both parties compromised on pricing to secure a mutually beneficial deal.",,
2,to concede,/kənˈsiːd/,"After a heated debate, he finally conceded that he might have been wrong.",,
3,to cooperate,/koʊˈɑpəˌreɪt/,The team members cooperated to complete the project ahead of schedule.,,
4,to intervene,/ˌɪntɚˈviːn/,The teacher had to intervene when two students started arguing in the classroom.,,
5,to interfere,/ˌɪntɚˈfɪr/,"As a neutral party, the mediator refrained from trying to interfere in the personal matters of the disputing parties.",,
6,to seal,/siːl/,"After weeks of negotiations, the two parties finally sealed the business partnership.",,
7,to sign,/saɪn/,"After reviewing the lease agreement, he decided to sign it and move into the apartment.",,
8,to talk into,/tak ˈɪntuː/,"He's against the idea, but I think I can talk him into it.",,
9,to undertake,/ˌʌndɚˈteɪk/,The contractor undertook to complete the construction project within the specified timeframe.,,
10,to violate,/ˈvaɪəˌleɪt/,The company faced legal consequences for violating environmental regulations.,,
11,to [raise] hell,/reɪz hɛl/,Farrell raises hell if you don't sign the attendance book before school.,,
12,to wrap up,/ræp ʌp/,The committee decided to wrap up the discussion and make a decision.,,
13,acceptance,/əkˈsɛptəns/,The acceptance of her proposal by the committee was met with applause and praise.,,
14,compliance,/kəmˈplaɪəns/,Regulatory compliance is essential for businesses to operate legally and avoid penalties.,,
15,consensus,/kənˈsɛnsəs/,The team reached a consensus on the new project timeline after extensive discussions.,,
16,convention,/kənˈvɛnʃən/,"Social conventions dictate how individuals interact in public settings, such as greetings and etiquette.",,
17,bargain,/ˈbɑrɡɪn/,"After hours of negotiation, they finally reached a bargain that satisfied both parties.",,
18,breach,/britʃ/,The company's unauthorized use of customer data was a clear breach of the confidentiality agreement.,,
19,commitment,/kəˈmɪtmənt/,His commitment to his studies earned him top honors and a scholarship to a prestigious university.,,
20,fuss,/fʌs/,They had a fuss over where to hang the picture.,,
21,settlement,/ˈsɛtlmənt/,The two companies reached a settlement that resolved the patent infringement lawsuit.,,
22,submission,/səbˈmɪʃən/,The rebels were forced into submission after their stronghold was captured by government forces.,,
23,tolerance,/ˈtɑlərəns/,"The community prided itself on its tolerance, welcoming people of all backgrounds and beliefs.",,
24,mutual,/ˈmjuːʧuəl/,"The business partners ended their venture on good terms, with mutual respect for each other's contributions.",,
25,collective,/kəˈlɛktɪv/,The collective efforts of the volunteers resulted in a successful charity event.,,
26,contrary,/ˈkɑnˌtrɛri/,"Despite their contrary opinions on the project, they managed to find a compromise that satisfied everyone.",,
27,joint,/ʤɔɪnt/,The two companies formed a joint venture to develop new technology in renewable energy.,,
28,persuasive,/pɚˈsweɪsɪv/,His persuasive arguments convinced the jury of the defendant's innocence.,,
29,settled,/ˈsɛtəld/,The dispute between the neighbors was finally settled after mediation by a third party.,,
30,to [come] to terms with {sb},/kʌm tu tɜrmz wɪθ/,"After their heated argument, they had to sit down and come to terms with each other to mend their friendship.",,
31,tell me about it,/tɛl mi əˈbaʊt ɪt/,Tell me about it! It seems like there's never enough time to get everything done.,,
32,you can say that again,/juː kən seɪ ðæt əˈɡɛn/,You can say that again! It's the best I've had in a long time.,,
33,inconsistent,/ˌɪnkənˈsɪstənt/,Her performance was inconsistent; she would excel one day and struggle the next.,,
34,demonstration,/ˌdɛmənˈstreɪʃən/,The demonstration against the new government policy drew thousands of participants to the city center.,,
35,off the table,/impractical/,"After the argument, the idea of a raise was off the table.",,
36,like hell,/laɪk hɛl/,"If you get spotted, just run like hell.",,
