order,word,phonetic,example,note,definition_en
1,archive,/ˈɑɹˌkaɪv/,The library's archive contains rare manuscripts and historical documents dating back centuries.,,
2,bibliography,/ˌbɪbɫiˈɑɡɹəfi/,"Bibliography, as the study of books' production and dissemination throughout history, encompasses the evolution of printing technologies and publishing practices.",,
3,abolition,/ˌæbəˈɫɪʃən/,The abolition of slavery in the 19th century marked a significant milestone in the fight for human rights.,,
4,battlefield,/ˈbætəɫˌfiɫd/,"Soldiers advanced cautiously across the battlefield, taking cover behind trees and rocks.",,
5,shield,/ˈʃiɫd/,The knight raised his shield to deflect the enemy's sword during the battle.,,
6,spear,/ˈspɪɹ/,The hunter used a spear to catch fish in the river.,,
7,tomahawk,/ˈtɑməˌhɔk/,The Native American warrior skillfully wielded a tomahawk in battle.,,
8,bow,/baʊ/,"The archer strung his bow and notched an arrow, aiming carefully at the distant target.",,
9,dagger,/ˈdæɡɝ/,The assassin concealed a dagger in his cloak as he approached the target.,,
10,cannon,/ˈkænən/,The fortress defended the city with rows of cannons lining its walls.,,
11,carriage,"/ˈkæɹɪdʒ/, /ˈkɛɹədʒ/","The elegant carriage rolled down the cobblestone street, drawn by a pair of white horses.",,
12,chariot,/ˈtʃɛɹiət/,"The chariot raced around the arena, cheered on by spectators at the ancient games.",,
13,dungeon,/ˈdəndʒən/,"The dungeon in the old castle was damp and dark, with thick stone walls.",,
14,fort,/ˈfɔɹt/,The soldiers stationed at the fort defended the strategic hilltop from enemy attacks.,,
15,conqueror,/ˈkɑŋkɝɝ/,Alexander the Great is remembered as a legendary conqueror who created one of the largest empires in history.,,
16,successor,/səkˈsɛsɝ/,The CEO announced her retirement and named her longtime deputy as her successor.,,
17,reign,/ˈɹeɪn/,Queen Victoria's reign lasted over 63 years.,,
18,to crown,/ˈkɹaʊn/,"In the elaborate coronation ceremony, the Archbishop will crown the new monarch.",,
19,peasant,/ˈpɛzənt/,"The peasant worked tirelessly in the fields, cultivating crops to feed his family and sell at the market.",,
20,primitive,/ˈprɪmɪtɪv/,The cave paintings depict the life of primitive man.,,
21,datable,/dˈeɪɾəbəl/,"The ancient pottery shards were datable to the Bronze Age, providing valuable insights into early human civilization.",,
22,prehistoric,/ˌpɹihɪˈstɔɹɪk/,Archaeologists discovered prehistoric artifacts in the cave.,,
23,ice age,/ˈaɪs ˈeɪdʒ/,"During the last ice age, vast glaciers covered much of North America and Europe.",,
24,Stone age,/stˈoʊn ˈeɪdʒ/,The Stone Age was characterized by the use of simple stone tools and the development of early human societies.,,
25,Bronze Age,/bɹˈɑːnz ˈeɪdʒ/,The Bronze Age marked a significant advancement in human technology with the development of metalworking skills.,,
26,Iron Age,/ˈaɪɚn ˈeɪdʒ/,The Iron Age followed the Bronze Age and was marked by the widespread use of iron for tools and weapons.,,
27,golden age,/ɡˈoʊldən ˈeɪdʒ/,The novel depicted a golden age of harmony in the kingdom.,,
28,medieval,"/miˈdivəɫ/, /mɪˈdivəɫ/, /mɪdˈjivəɫ/","The castle is a masterpiece of medieval architecture, complete with towers and battlements.",,
29,Enlightenment,/ˌɛnˈɫaɪtənmənt/,The Enlightenment challenged traditional authority and promoted reason as the basis for understanding the world.,,
30,civil war,/sˈɪvəl wˈɔːɹ/,The American Civil War was fought between the Northern states (Union) and the Southern states (Confederacy) over issues of slavery and states' rights.,,
31,colonial,/kəˈɫoʊniəɫ/,Colonial rule often involved the imposition of new laws and institutions by the ruling power.,,
32,imperial,/ˌɪmˈpɪɹiəɫ/,The imperial dynasty ruled over vast territories and diverse peoples.,,
33,mythology,/məˈθɑɫəˌdʒi/,"Greek mythology includes stories of gods, goddesses, and heroes such as Zeus, Athena, and Hercules.",,
34,industrial revolution,/ɪndˈʌstɹɪəl ɹˌɛvəlˈuːʃən/,The Industrial Revolution transformed society by introducing machinery and steam power to manufacturing processes.,,
35,pharaoh,"/ˈfeɪɹoʊ/, /ˈfɛɹoʊ/","The pharaohs of ancient Egypt were considered god-kings, ruling with absolute authority over their kingdom.",,
36,archeology,/ˌɑɹkiˈɑɫədʒi/,"Archaeology is the study of human history and prehistory through the excavation and analysis of artifacts, sites, and other physical remains.",,
37,bloodline,/ˈblʌdˌlaɪn/,"The Kennedy family's political influence spans generations, reflecting a storied bloodline in American history.",,
38,artifact,/ˈɑɹtəˌfækt/,Artifacts of early tool-making like stone knives and projectile points show the ingenuity and resourcefulness of Paleolithic humans.,,
39,war-torn,/wˈɔːɹtˈɔːɹn/,The humanitarian organization provided aid to families displaced from their war-torn homes.,,
40,ranged weapon,/reɪnʤd ˈwɛpən/,"The archer's preferred ranged weapon was a finely crafted longbow, capable of hitting targets from a great distance.",,
41,melee weapon,/ˈmɛleɪ ˈwɛpən/,The knight wielded a broadsword as his primary melee weapon in battle.,,
42,machete,"/məˈʃɛˌti/, /məˈtʃɛˌti/",The farmer used a machete to clear thick brush and vegetation from his land.,,
43,spartan,/ˈspɑɹtən/,Spartan warriors were known for their rigorous training and disciplined lifestyle.,,
