order,word,phonetic,example,note,definition_en
1,antiseptic,/ˌæntəˈsɛptɪk/,She cleaned the cut with antiseptic before applying a bandage to prevent infection.,,
2,abortion,/əˈbɔɹʃən/,The debate over abortion rights continues to be a contentious issue in many countries around the world.,,
3,anesthetic,/ˌænəsˈθɛtɪk/,The dentist administered a local anesthetic before starting the procedure to numb the patient's gums.,,
4,blood type,/blˈʌd tˈaɪp/,Knowing your blood type is important for medical emergencies and transfusions.,,
5,thermometer,/θɝˈmɑmətɝ/,She used a digital thermometer to check her child's temperature when he felt feverish.,,
6,crutch,/ˈkɹətʃ/,"After his leg injury, he relied on a pair of crutches to get around until he could walk on his own again.",,
7,healing,/ˈhiɫɪŋ/,"The healing of her broken arm took several weeks, but she eventually regained full mobility.",,
8,hospitalization,/ˌhɑspɪtəɫəˈzeɪʃən/,"After the diagnosis, the doctor recommended hospitalization so she could begin intravenous antibiotics.",,
9,informed consent,/ɪnfˈɔːɹmd kənsˈɛnt/,"Before undergoing surgery, the patient signed a form indicating their informed consent after the surgeon explained the risks and benefits.",,
10,injection,/ˌɪnˈdʒɛkʃən/,The nurse administered the flu vaccine with a quick injection into the patient's arm.,,
11,placebo,/pɫəˈsiboʊ/,"In the clinical trial, half of the participants received the experimental drug while the other half received a placebo.",,
12,remedy,/ˈɹɛmədi/,"She tried various home remedies to alleviate her cold symptoms, including herbal teas and honey.",,
13,specimen,/ˈspɛsəmən/,The nurse collected a urine specimen from the patient for laboratory analysis.,,
14,nose job,/nˈoʊz dʒˈɑːb/,She decided to undergo a nose job to correct a deviated septum that was causing breathing problems.,,
15,physician,/fəˈzɪʃən/,The physician examined the patient thoroughly before making a diagnosis.,,
16,caregiver,/ˈkɛɹˌɡɪvɝ/,She quit her job to become a full-time caregiver for her elderly mother.,,
17,stamina,/ˈstæmənə/,Marathon runners need exceptional stamina to complete the 26.2-mile race.,,
18,trauma,/ˈtɹɔmə/,She sought therapy to help her cope with the emotional trauma from the car accident.,,
19,breakdown,/ˈbreɪkdaʊn/,"After months of stress at work, he experienced a nervous breakdown and had to take a leave of absence.",,
20,to administer,/ədˈmɪnɪstɚ/,"The nurse carefully administered the medication to the patient, ensuring the correct dosage was given.",,
21,to cleanse,/ˈkɫɛnz/,The spa offers a variety of treatments to cleanse and rejuvenate the skin.,,
22,to diagnose,/ˌdaɪəɡˈnoʊs/,Doctors use various tests to diagnose medical conditions accurately.,,
23,to vaccinate,/ˈvæksəneɪt/,Parents are encouraged to vaccinate their children to shield them from preventable illnesses.,,
24,to admit,/ədˈmɪt/,The hospital admitted the patient immediately after they arrived in the emergency room.,,
25,to discharge,"/ˈdɪsˌtʃɑɹdʒ/, /dɪsˈtʃɑɹdʒ/","The infected cut on his arm started to discharge pus, causing him considerable discomfort.",,
26,to immunize,/ˈɪmjuˌnaɪz/,Parents are encouraged to immunize their infants against common childhood diseases through scheduled vaccinations.,,
27,to stitch,/ˈstɪtʃ/,The doctor stitched the deep cut on the patient's arm to close the wound.,,
28,to revive,"/ɹiˈvaɪv/, /ɹɪˈvaɪv/",The paramedics administered CPR to revive the unconscious patient.,,
29,to soothe,/ˈsuð/,She used a warm compress to soothe the sore muscles in her neck.,,
30,dumb,/dʌm/,"He was born deaf and dumb, communicating through sign language.",,
31,pharmaceutical,/ˌfɑɹməˈsutɪkəɫ/,The pharmaceutical company developed a new medicine for treating allergies.,,
32,deaf,/ˈdɛf/,The deaf child communicates using sign language.,,
33,hygiene,/ˈhaɪˌdʒin/,Good personal hygiene includes regular handwashing with soap and water.,,
34,to glow,/ˈɡɫoʊ/,"After months of regular workouts, her face began to glow with a newfound vitality and strength.",,
35,blues,/ˈbɫuz/,She had the blues after the holidays ended.,,
36,sighted,/ˈsaɪtɪd/,The eagle-eyed scout sighted movement in the distance and alerted the team.,,
37,consciousness,/ˈkɑnʃəsnəs/,She regained consciousness in the hospital after the accident.,,
