order,word,phonetic,example,note,definition_en
1,absorbed,/əbˈzɔrbd/,She was so absorbed in her book that she didn't notice the time passing and missed her bus stop.,,
2,inquisitive,/ɪnˈkwɪzɪtɪv/,The inquisitive child always has a multitude of questions about how things work.,,
3,apprehensive,/ˌæprɪˈhɛnsɪv/,She felt apprehensive about the upcoming job interview.,,
4,astounded,/əˈstaʊndɪd/,"She was astounded by the breathtaking view from the mountain peak, unable to believe her eyes.",,
5,agitated,/ˈædʒɪteɪtɪd/,She became agitated when she realized she had forgotten her presentation notes.,,
6,frantic,/ˈfræntɪk/,She became frantic when she couldn't find her child in the crowded mall.,,
7,broken,/ˈbroʊkən/,"After years of battling illness, he felt completely broken, both physically and mentally drained.",,
8,disturbing,/dɪˈstɜrbɪŋ/,The disturbing images in the horror movie lingered in her mind long after it ended.,,
9,disgusted,/dɪsˈɡʌstɪd/,She was disgusted by the sight and smell of the spoiled food in the refrigerator.,,
10,lovable,/ˈlʌvəbəl/,The puppy's playful nature and wagging tail made it instantly lovable to everyone in the family.,,
11,desolate,/ˈdɛsəlɪt/,"After her best friend moved away, she felt desolate and struggled to find joy in her daily routine.",,
12,contemptuous,/kənˈtɛmptʃuəs/,She gave him a contemptuous look after his rude comment.,,
13,content,/kənˈtɛnt/,"After years of hard work, she finally felt content with her life.",,
14,devoted,/dɪˈvoʊtɪd/,"She was a devoted mother, always putting her children's needs above her own.",,
15,ecstatic,/ɪkˈstætɪk/,"She was ecstatic when she found out she had won the lottery, unable to contain her excitement.",,
16,thrilled,/θrɪld/,She was thrilled to receive the job offer from her dream company.,,
17,gloomy,/ˈɡlumi/,She felt gloomy after hearing the disappointing news.,,
18,joyful,/ˈdʒɔɪfəl/,The joyful music lifted everyone's spirits at the party.,,
19,fond,/fɑnd/,"Whenever she visited her grandparents' house, she felt a warm sense of fond nostalgia, surrounded by familiar objects and family stories from years gone by.",,
20,appalled,/əˈpɔld/,She was appalled by the poor conditions in the animal shelter and immediately decided to volunteer to help improve them.,,
21,horrified,/ˈhɔrɪfaɪd/,She was horrified by the graphic images she saw on the news.,,
22,disillusioned,/ˌdɪsɪˈluʒənd/,"After working in politics for years, he became disillusioned with the system's corruption and inefficiency.",,
23,distressed,/dɪˈstrɛst/,She appeared distressed after receiving the news of her failing grades.,,
24,disturbed,/dɪˈstɜrbd/,She felt disturbed by the eerie sounds coming from the abandoned house.,,
25,uneasy,/ʌnˈizi/,"She felt uneasy about the upcoming storm, fearing the potential damage it might cause.",,
26,fierce,/fɪrs/,The fierce tiger bared its teeth and growled at the intruder in its territory.,,
27,frozen,/ˈfroʊzən/,Her frozen expression revealed her discomfort in the crowded room.,,
28,frustrated,/ˈfrʌstreɪtɪd/,She felt frustrated after spending hours trying to fix the broken computer.,,
29,intrigued,/ɪnˈtriɡd/,"She was intrigued by the mysterious message left on her doorstep, wondering who could have sent it.",,
30,protective,/prəˈtɛktɪv/,"The mother bear was fiercely protective of her cubs, keeping a close watch on them at all times.",,
31,provocative,/prəˈvɑkətɪv/,The provocative artwork sparked heated debates about freedom of expression.,,
32,self-conscious,/ˌsɛlfˈkɑnʃəs/,"She felt self-conscious about her new haircut, worried that it didn't suit her face shape.",,
33,sentimental,/ˌsɛntɪˈmɛntəl/,The film's ending was overly sentimental.,,
34,speechless,/ˈspitʃlɪs/,She was left speechless when she saw the breathtaking view from the mountaintop.,,
35,compassion,/kəmˈpæʃən/,Her compassion for stray animals led her to volunteer at the local animal shelter every weekend.,,
36,heartbreak,/ˈhɑrtbreɪk/,Experiencing heartbreak after the end of a long-term relationship can be devastating.,,
37,to [come] to terms with {sth},/kˈʌm tə tˈɜːmz wɪð ˌɛstˌiːˈeɪtʃ/,"It took Jane a while to come to terms with her divorce, but eventually, she found happiness again.",,
38,goddamn,/ˈɡɑddæm/,She was tired of dealing with the goddamn traffic every morning on her way to work.,,
39,bloody,/ˈblʌdi/,That bloody car won't start again.,,
40,bananas,/bəˈnænəz/,All of his teachers are going bananas over his science fair experiment.,,
41,disenchanted,/ˌdɪsɪnˈtʃæntɪd/,"After years of working in corporate finance, she became disenchanted with the industry's focus on profit over people.",,
